,ACKR,AFGH,AIRT,AKIT,AMAL,AMST,ANAT,AUCD,AUSS,AUST,BASS,BEAG,BEDT,BELS,BERD,BICH,BMAL,BMD,BORD,BORT,BORZ,BOST,BOUV,BOX,BPIC,BRIA,BRIT,BRTR,BRUS,BSJI,BULD,BULM,BULT,CAIR,CANE,CARD,CCRT,CHIH,CHIN,CHOW,CKCS,COTO,CRES,DACH,DALM,DANE,DDBX,DEER,DOBP,ECKR,ESET,ESSP,EURA,FBUL,FCR,FIEL,FINS,GLEN,GOLD,GORD,GPYR,GREE,GREY,GSD,GSHP,GSMD,GSNZ,GWHP,HUSK,ICES,IRIT,ISET,ITGY,IWOF,IWSP,JACK,KEES,KELP,KOMO,KUVZ,LAB,LEON,LHSA,LMUN,MAST,MBLT,MPIN,MPOO,MSNZ,NELK,NEWF,NORF,NOWT,NSDT,OES,OTTR,PAPI,PARS,PBGV,PEMB,PHAR,POM,PTWD,PUG,PULI,PUMI,RHOD,ROTT,SALU,SAMO,SCOT,SCWT,SHAR,SHIB,SHIH,SILK,SKIP,SLOU,SPIN,SPOO,SSHP,SSNZ,STAF,STBD,SVAL,TIBM,TIBS,TIBT,TPOO,TURV,VIZS,VPIN,WEIM,WFOX,WHIP,WHWT,YORK
IRIT,0.004594898146,0.000306415641,0.021031548605,0.000298038206,0.003397573221,0.011741429583,0.001882854306,0.004415751619,0.006093320753,0.019988950929,0.005663547342,0.007199386689,0.014561781969,0.002821898133,0.007892732479,0.007251317329,0.005050848908,0.002371085388,0.005978678247,0.013599724844,0.001126863441,0.011920701520,0.006208295996,0.013050183545,0.002632938008,0.003580165645,0.005466462709,0.001963866190,0.005515073101,0.000270330834,0.007342551914,0.004779988740,0.006947112391,0.006888338126,0.004840404843,0.005408500451,0.004511910928,0.003230325230,0.003956399431,0.000317983140,0.004110166177,0.003794084651,0.006762932071,0.003650883570,0.007069033767,0.003704064789,0.004830898004,0.005099224610,0.005676069140,0.009715235416,0.005268380886,0.007666968398,0.000336465661,0.015524664574,0.002831636343,0.009657180395,0.001195557741,0.028460536964,0.007809658146,0.006222443564,0.002702858662,0.000252180443,0.005972064993,0.003996294282,0.005630711159,0.003339806448,0.005222753367,0.003278560778,0.001201471118,0.006591805643,1.000000000000,0.003931493441,0.004053673444,0.003988127554,0.004911115483,0.020944990795,0.004345242790,0.004461485738,0.000407466616,0.004869889973,0.008001086953,0.002056055372,0.005522687309,0.010851046633,0.002576363851,0.005754936064,0.014530603956,0.002267465961,0.005821464019,0.003225264583,0.004372923159,0.020626852530,0.014831033247,0.007221397116,0.006773574615,0.004307683106,0.008870980558,0.016948077971,0.004059953101,0.006499449725,0.002104303212,0.005238383823,0.005594200833,0.003887471362,0.007832095909,0.002813419546,0.009719144854,0.005195623579,0.000492963778,0.009779226380,0.009327921798,0.132631222857,0.001267531335,0.002395994115,0.002593958692,0.020603426015,0.010961114280,0.001783082330,0.001669442217,0.004859918514,0.005681291523,0.005205503026,0.012314835726,0.001641805697,0.007584697503,0.000501153399,0.001134184575,0.010879624689,0.002803326246,0.006282903787,0.004588899596,0.004491956741,0.002142205365,0.007833703839,0.005019532540,0.006648591960,0.021634948952
ISET,0.013236010886,0.000442570993,0.005445553089,0.000425304232,0.002441328957,0.007730567267,0.004033859023,0.005073696865,0.007556291956,0.005818045840,0.006546986742,0.006516778780,0.004078557724,0.005034700517,0.004632205679,0.012972147069,0.006932456179,0.004041959344,0.004955532333,0.003312645369,0.003762575049,0.009945648591,0.006817018173,0.002427395372,0.001808258207,0.005037545884,0.044058513505,0.007415453113,0.012273321805,0.000371036230,0.003899289256,0.004339086514,0.000517531037,0.007237693125,0.009769259161,0.006996279934,0.024464701934,0.007943900117,0.004374325811,0.000467114148,0.015252952186,0.004280354704,0.006646594599,0.007712751230,0.017374889427,0.005975331287,0.004263575985,0.004090673655,0.006063374462,0.012438148272,0.061283250350,0.018546828151,0.000508115876,0.009620009324,0.012030284243,0.010837660475,0.001668056650,0.008715635173,0.034716057015,0.113210115040,0.005260598590,0.000935276491,0.004807885975,0.002103319695,0.029889473756,0.003010258513,0.012237957565,0.051270494090,0.000460232334,0.003598046920,0.003931493441,1.000000000000,0.005383945200,0.002855920684,0.026522809191,0.010940953994,0.003634705014,0.007685619682,0.004153442985,0.005706712225,0.017837551427,0.006823808726,0.004954665265,0.022848792217,0.005417588879,0.003082228323,0.011425519190,0.010429519165,0.002135121135,0.005399869271,0.007466504303,0.006225167738,0.004177928727,0.011106794640,0.012388209325,0.004124577248,0.008169368065,0.014510550260,0.007799273953,0.006519884981,0.003116201768,0.004720751650,0.014514049903,0.001445574766,0.009249879457,0.011114162349,0.010961740729,0.004331821176,0.001463101914,0.001239688195,0.005298893148,0.005284403847,0.000645424074,0.003494352241,0.002853540100,0.010532409696,0.005676195223,0.003752096585,0.025049179728,0.016125314632,0.004228134454,0.004861257146,0.005817561915,0.003172291170,0.007241393468,0.001008694393,0.003413783655,0.006470233768,0.011855011393,0.006801744744,0.033329245490,0.017251747926,0.011072604939,0.006842472392,0.003674088407,0.006858383999,0.008191638675
ITGY,0.008355943677,0.000463850510,0.006203573763,0.001689654337,0.003123533188,0.012002894494,0.004611394012,0.009964901203,0.008210524059,0.008358021521,0.004168689316,0.011475535911,0.008699200115,0.007932556619,0.005766274929,0.008416559913,0.014718472602,0.007908460333,0.004885980096,0.009964212776,0.007730365426,0.011816678197,0.006893060719,0.005672481488,0.003421880631,0.004257658866,0.007567808943,0.004538186315,0.012932748555,0.000385877340,0.007800142323,0.005876781417,0.006608929950,0.007800416396,0.008380890743,0.008810012535,0.008147427437,0.011979794983,0.003772997176,0.000490882632,0.005564853444,0.009265132968,0.006291602798,0.011686897156,0.019606863635,0.008735413655,0.004789512833,0.016511813172,0.006219769180,0.007364959464,0.004749377893,0.006076118980,0.003869919362,0.007053281379,0.007512382143,0.004036820850,0.003906537807,0.006179111454,0.008760359725,0.008265403163,0.003557968626,0.000349926796,0.048775391589,0.003695211106,0.007415945888,0.004251723533,0.011143665576,0.006402309646,0.001045982906,0.005458068599,0.004053673444,0.005383945200,1.000000000000,0.010504650755,0.006754491492,0.010588245000,0.007166678336,0.004950205536,0.005007071612,0.009942748517,0.011478549936,0.006177840156,0.005637287162,0.006814608969,0.005240804007,0.004431515580,0.011501454723,0.011758248278,0.005771200952,0.007542259273,0.007763149045,0.002703709381,0.003181336471,0.007632748767,0.008200777994,0.002283365869,0.009826428910,0.014756664729,0.005629274510,0.006102742695,0.008560615751,0.008387113123,0.006829540097,0.010572816135,0.009810685686,0.013626723813,0.014085755258,0.004604662735,0.003420386198,0.002202958180,0.004933492878,0.007919331171,0.000691700983,0.002220324486,0.002754055028,0.016209122526,0.016667542242,0.003199262288,0.009151066987,0.007555848896,0.003547912088,0.008799223153,0.007489055421,0.002680171064,0.005164075537,0.001126477473,0.001769457275,0.006871056801,0.009456904932,0.009002309256,0.014237686430,0.014105707095,0.005670318098,0.005092966267,0.063102143392,0.005882839793,0.011489576838
IWOF,0.006453327081,0.000372405538,0.003309374659,0.000842799538,0.001500640362,0.004696541452,0.006821732482,0.004452279868,0.005448712257,0.003321885228,0.005163514503,0.004577996481,0.003809916341,0.003415851538,0.002598099302,0.002597737156,0.008749307714,0.007881805625,0.003691000249,0.003852249820,0.015164728598,0.004013054845,0.012409676214,0.003591710332,0.004006735929,0.005618769164,0.005010296228,0.012069909777,0.003370132022,0.000320422978,0.004126242622,0.009900517598,0.003820488960,0.005423240201,0.008835302981,0.005364577412,0.004954589430,0.005243252766,0.001565295031,0.000389631962,0.004629703173,0.001237467251,0.002750873991,0.003953030969,0.002666322883,0.080591809214,0.003842387358,0.169086075347,0.002785846191,0.003980478798,0.003693472142,0.002909886524,0.001352773626,0.004063627293,0.005830153332,0.002214831457,0.001593349794,0.006729277879,0.003273759261,0.002194843748,0.011925620009,0.000295236220,0.040917875127,0.001575167167,0.004727064096,0.007605324843,0.006954515894,0.002010285207,0.000886749367,0.003383589949,0.003988127554,0.002855920684,0.010504650755,1.000000000000,0.002822731089,0.004226786720,0.003875321737,0.006608312241,0.001650751290,0.004320828477,0.005793398713,0.011062092732,0.001436669584,0.004060051043,0.011432848041,0.004913795403,0.001940973070,0.004889555041,0.002073018868,0.001968379234,0.005730287210,0.003208021753,0.004321932650,0.003531728184,0.005195418202,0.005691741244,0.002469832565,0.003587531922,0.003768188870,0.002856510672,0.005111805980,0.003720190660,0.002708229927,0.002891272798,0.004253908015,0.001654963845,0.017463771558,0.013734235139,0.000689536121,0.000885700161,0.002885515224,0.002840563129,0.000506306264,0.000399133746,0.001502677956,0.004751332641,0.004242195246,0.001832155060,0.002559664653,0.003602588054,0.004227276735,0.004575826598,0.003193323081,0.013987302719,0.005450518699,0.000705666123,0.001544340985,0.002346275126,0.006325898679,0.004837560868,0.002581482777,0.002775994795,0.002582017454,0.001752853278,0.016960892235,0.004485427705,0.002541545246
IWSP,0.025391399146,0.000465832829,0.006006587860,0.000952554884,0.004494855153,0.012627372813,0.002617489010,0.007512735972,0.013327161599,0.007674802018,0.009957262349,0.006408471415,0.003716918729,0.006879818661,0.006357203329,0.011978487987,0.007576436882,0.007551098935,0.006922563768,0.005513742079,0.002844663451,0.009123551881,0.006465503836,0.003140634996,0.002469313113,0.006925459315,0.022685065276,0.004002048397,0.010772485367,0.000387248234,0.007151129927,0.006232470360,0.004126329055,0.008909526560,0.008566555414,0.006721934553,0.040021056949,0.011160624758,0.002760141840,0.000493103286,0.012458407086,0.008389739845,0.007055232392,0.012359082738,0.017713827405,0.004914296591,0.004269017720,0.003560583843,0.009307379191,0.026086403516,0.022136839728,0.018442597010,0.000539018654,0.012121448597,0.023028689038,0.011604633373,0.001833142532,0.008962065287,0.027506904734,0.028167845208,0.004333718809,0.000351053776,0.005957385228,0.002344792901,0.018250698134,0.004206840160,0.008750461073,0.015543176502,0.001403374035,0.006281953570,0.004911115483,0.026522809191,0.006754491492,0.002822731089,1.000000000000,0.013438005784,0.003906832830,0.008018339736,0.000747752637,0.004889031777,0.026462561933,0.004127306168,0.002497615582,0.010268264291,0.007236676653,0.004387003365,0.009196318735,0.012262630655,0.004065337337,0.005820309309,0.012033306381,0.006296849584,0.005905976847,0.013559294984,0.011015963687,0.003094571766,0.009123474857,0.008030189058,0.008126129990,0.007461121841,0.002673642682,0.010960823729,0.012878215409,0.005693021354,0.012184084466,0.013735409655,0.010341142869,0.005963953071,0.001096853863,0.003363686736,0.006537837895,0.005092874544,0.000696118384,0.002931413041,0.002471757583,0.014963334508,0.008952656048,0.003558686962,0.012416212119,0.013455843033,0.006946460621,0.007157862489,0.009207192359,0.003175165955,0.003183934469,0.001138240577,0.003659302773,0.004975263614,0.012683917331,0.007915691979,0.016519667623,0.012542614818,0.006511636580,0.002825980876,0.005363541855,0.005805426028,0.016792602976
JACK,0.017216573297,0.000686269973,0.012513801158,0.001201330467,0.003523518049,0.075279277397,0.005638317822,0.017806012425,0.018913188284,0.038870110228,0.009649824636,0.020747911644,0.031385927707,0.006992016410,0.010230475401,0.021610794865,0.018950793571,0.007754616766,0.015469543789,0.091852631855,0.004480968728,0.039832898641,0.010600773733,0.017718398732,0.004046143454,0.011013869535,0.018855792170,0.005500858975,0.021038228198,0.001593533254,0.024717805914,0.015963543604,0.019525328785,0.027813427191,0.031713664580,0.034182062345,0.013685435780,0.034679235366,0.006833388171,0.000747142735,0.013751801455,0.022345759850,0.030263478573,0.022078099211,0.022252492181,0.014151790458,0.010893383746,0.005022176984,0.009158976276,0.025976088596,0.011639739076,0.019778491756,0.005818494334,0.036175093933,0.008798080226,0.011108369790,0.005166806754,0.034339834850,0.015337599731,0.026910974192,0.003197452139,0.000463171804,0.011058214274,0.004013447742,0.015194688066,0.004612951479,0.016433709653,0.019485099642,0.000729690733,0.011526898917,0.020944990795,0.010940953994,0.010588245000,0.004226786720,0.013438005784,1.000000000000,0.006629943483,0.016402137775,0.012654785703,0.014382368830,0.018278810842,0.005525370184,0.009821886108,0.008466625160,0.011231208028,0.031952866957,0.016418076519,0.026788749216,0.011905815196,0.013146836653,0.013985959842,0.021766276100,0.027110299191,0.016315114858,0.014000561747,0.015509277918,0.034601922603,0.699169479022,0.012347367433,0.037834730583,0.003944281051,0.037098034738,0.013673261333,0.011814901209,0.019157650914,0.016977445477,0.017753590979,0.005474109080,0.004501298282,0.003702857277,0.017945317974,0.036147607624,0.001338693616,0.003493947035,0.005965161285,0.069322756099,0.026547560954,0.011026454958,0.010570707489,0.014353974485,0.011425657240,0.018338931354,0.055228309543,0.006631566153,0.008538785269,0.005290766171,0.004427163489,0.030809197386,0.031517322031,0.009741977321,0.016413807747,0.048423961069,0.007239039285,0.241473807626,0.015532532462,0.014499174715,0.057661312981
KEES,0.005087050418,0.000459219074,0.006847835074,0.000440656085,0.001981010554,0.008920831003,0.002553297302,0.010143437304,0.007861815243,0.005084871116,0.005851885053,0.004881313106,0.002430083543,0.009760694170,0.005572370825,0.011083368363,0.028265574785,0.006308562542,0.006523491328,0.002761242625,0.002442441888,0.004737378100,0.008590454488,0.004846434900,0.008989119657,0.006049965076,0.005064556243,0.007827240315,0.012609284138,0.000382666729,0.003519913212,0.002892522400,0.003512196528,0.006972524565,0.007876310712,0.010999715119,0.007478413836,0.011095969765,0.003488252710,0.004292410517,0.007414222799,0.006119777101,0.008393397061,0.018627084549,0.006805409061,0.014958624057,0.004570284585,0.002325506696,0.010300743033,0.004337733446,0.005200160954,0.008582819746,0.077829983788,0.007255690487,0.005814801025,0.006117359931,0.002296172873,0.007376434266,0.003373605374,0.004061222844,0.004855924288,0.000347284507,0.003686237703,0.007368776221,0.008206661538,0.006690998779,0.016185611327,0.009256353609,0.000478262718,0.026691882515,0.004345242790,0.003634705014,0.007166678336,0.003875321737,0.003906832830,0.006629943483,1.000000000000,0.003198336428,0.005441062723,0.012336684943,0.007470356791,0.009368619686,0.004720340408,0.007054700378,0.006325406763,0.003289058642,0.015003715605,0.006303038289,0.017393724141,0.009583535829,0.004897073418,0.007127926071,0.005174937195,0.009186352901,0.005759180952,0.001654301797,0.024214440020,0.012970802095,0.004195809728,0.009716664853,0.002670250024,0.048584872536,0.010095503453,0.012054173052,0.026831946933,0.023541506430,0.009703364356,0.011003932624,0.001060877915,0.011558753512,0.003453203575,0.004646611658,0.000681452218,0.001288627276,0.003663937892,0.007970955149,0.029713675001,0.002807357006,0.007762762005,0.017686021446,0.009243865435,0.026042573266,0.009856911033,0.007215508143,0.027909959748,0.002175311796,0.003054651010,0.009033322142,0.009256907764,0.012670155291,0.005688860508,0.034814334246,0.004524596192,0.002864640031,0.002759286914,0.003931064837,0.008001860091
KELP,0.005736588473,0.000511740953,0.016810564722,0.000488795047,0.006637286223,0.008438874028,0.001176999335,0.075320901200,0.053371248865,0.013168387232,0.006615375883,0.006810772259,0.007898155011,0.004589451472,0.092873765196,0.009897199619,0.011466796372,0.001982252088,0.221375282289,0.005169679775,0.000652896017,0.012142353348,0.007453727273,0.003964158791,0.002559344523,0.006060026283,0.007832609580,0.011433333753,0.011964642267,0.000418454901,0.006896551808,0.005592862880,0.004321105971,0.014120983852,0.006023310355,0.076784112823,0.009940427415,0.011116843650,0.005344828707,0.000544842280,0.004710729517,0.004926262503,0.003068187071,0.012686230577,0.009722247623,0.005728335978,0.003441103488,0.005379203097,0.002075618127,0.007361404215,0.007476394144,0.009255753478,0.002797637629,0.003444942115,0.009064378080,0.008742893946,0.002628504741,0.013791098404,0.009165188932,0.012043771360,0.002112796860,0.000376507829,0.010877813851,0.004352132945,0.003868185413,0.001754483631,0.003990997829,0.012252419364,0.005645259126,0.002275072235,0.004461485738,0.007685619682,0.004950205536,0.006608312241,0.008018339736,0.016402137775,0.003198336428,1.000000000000,0.001801454717,0.005378411856,0.005767238338,0.002160319404,0.000905267967,0.007610973243,0.005652490300,0.007510701991,0.005569584436,0.004474750119,0.004230636463,0.011579317906,0.007731221226,0.001927008222,0.008724780511,0.024641724668,0.051788028001,0.011018439115,0.006128598439,0.015543253397,0.009036714266,0.049037941933,0.006429941986,0.005982236458,0.009311317404,0.001796923868,0.010915273857,0.000972886305,0.010794224554,0.006907610636,0.001390589804,0.005651167580,0.007363353821,0.014917845167,0.000803885591,0.002790722244,0.003043664960,0.017508945661,0.006986977520,0.005606035958,0.008777683047,0.003846326177,0.044050421616,0.006450376208,0.009065738418,0.003282607151,0.008717921092,0.001457790256,0.002600456103,0.002194223743,0.005044735866,0.011880814497,0.006292044872,0.009066698338,0.006981197882,0.005908079992,0.005274594353,0.008868449531,0.017104603672
KOMO,0.002962649087,0.005846693770,0.004074385293,0.000521268434,0.004557249686,0.005717482951,0.008494684805,0.005894658727,0.002957470962,0.003207480048,0.009048222855,0.004306669219,0.001431105510,0.001549866863,0.001956224932,0.008186472576,0.005640108503,0.002947303472,0.006360437357,0.000600865155,0.007847088227,0.004513112849,0.002720531743,0.004355426606,0.000370222732,0.004240840277,0.004795582264,0.002312304528,0.007974264329,0.000442029212,0.003878172801,0.005121575340,0.002183257663,0.005468821756,0.007962568678,0.004152731739,0.005145045102,0.016294716775,0.002613232338,0.000585499401,0.005513634145,0.015279401153,0.008724011642,0.010652252386,0.004918883337,0.016526224955,0.006195089266,0.002666013592,0.004268480479,0.003805421953,0.003444858631,0.011457581108,0.000651383327,0.004238796724,0.005406956587,0.001968034961,0.004701714760,0.005730792531,0.005265743750,0.008646152513,0.003919804151,0.000395485548,0.011406256554,0.004015091366,0.009245219316,0.007692465313,0.019809017499,0.007509502153,0.000574727527,0.009850683281,0.000407466616,0.004153442985,0.005007071612,0.001650751290,0.000747752637,0.012654785703,0.005441062723,0.001801454717,1.000000000000,0.035776322473,0.008266252573,0.008053253925,0.004727136301,0.009742814636,0.002477152920,0.008933881432,0.003574998098,0.004279657665,0.003135184779,0.005460998643,0.004754154381,0.004423695933,0.002427182198,0.005176290875,0.009781421184,0.004127842713,0.007996506205,0.001456178815,0.005548014630,0.003088029460,0.002985298045,0.012612743263,0.006393334870,0.008016380150,0.019056370446,0.019289636110,0.012326325252,0.009456361793,0.017503326883,0.004127547007,0.005054272799,0.008947993041,0.000895649452,0.001928949049,0.003304096896,0.009722388300,0.009262822378,0.006150040441,0.002634873714,0.016961345383,0.000585920388,0.010076923479,0.006311458169,0.007380817879,0.003317277449,0.001790446577,0.002432908273,0.002179621223,0.008724246689,0.002420498376,0.006167784427,0.016181852611,0.007498345307,0.004051372788,0.009009448641,0.009568087388,0.010259880444
KUVZ,0.007741514860,0.002548636698,0.005268995391,0.000543215081,0.001870388830,0.016715676062,0.005747039427,0.007018982201,0.007940477062,0.005735217622,0.004879449006,0.004575192907,0.002194857741,0.007398337029,0.004440443429,0.008761370364,0.008623863462,0.007579140493,0.004966929934,0.004987856432,0.006157118299,0.008581293783,0.009418877691,0.007632002374,0.006107807000,0.006588254726,0.007670207122,0.007074910022,0.003187706045,0.000457710315,0.003554862957,0.010694299345,0.004115686846,0.005479594855,0.010594716074,0.006643498425,0.009036025223,0.011325488065,0.006730944236,0.000613332219,0.002677124533,0.007255446883,0.003658614475,0.016633999923,0.008315205015,0.015315479653,0.005615996284,0.003667608865,0.004569514826,0.005679244947,0.005868107844,0.010502560001,0.004260913328,0.006579322869,0.004480242748,0.002763147825,0.002095908129,0.007210675951,0.012661100279,0.011727491180,0.005871207185,0.000407991497,0.006734162060,0.015005928417,0.013819496487,0.006147654676,0.011549364614,0.008815689454,0.000601522208,0.008517373349,0.004869889973,0.005706712225,0.009942748517,0.004320828477,0.004889031777,0.014382368830,0.012336684943,0.005378411856,0.035776322473,1.000000000000,0.009232482605,0.007451268770,0.005474128562,0.008565464622,0.006488002086,0.004246870347,0.007019854410,0.012682025950,0.004379741116,0.007761071992,0.005553919916,0.003952062257,0.003058657399,0.004944812377,0.006156110805,0.002176195932,0.009794669352,0.015244922221,0.005117060196,0.004252581346,0.003868702640,0.018347133476,0.008448297213,0.008314750031,0.024252150996,0.023948877915,0.011039688152,0.005988641477,0.015377636701,0.003932382032,0.003638837172,0.005539053464,0.000962461760,0.000637210945,0.006098255155,0.011865425003,0.009470226287,0.006848256924,0.016720813950,0.009104215068,0.004553363507,0.009200591129,0.007340180329,0.011968740507,0.006271045431,0.002078941803,0.003290752479,0.005506970963,0.011825327025,0.008823253212,0.008924685298,0.014189561145,0.007756562728,0.005140433693,0.004445944139,0.002544482509,0.008239159814
LAB,0.012887674869,0.000574633934,0.011963221072,0.002753177613,0.010459298959,0.020832683907,0.006731539862,0.020933069699,0.017221806422,0.008925574200,0.004693008226,0.009585630197,0.007210641075,0.008271928140,0.009056598082,0.012990346542,0.017257082618,0.010388493667,0.009674118663,0.009114429210,0.003598880220,0.012895664773,0.010045678751,0.009340431456,0.003055442319,0.013485789389,0.023123313616,0.012017146382,0.005785877211,0.000459586611,0.015383248454,0.014267216719,0.005833989805,0.008447560534,0.021659958396,0.014532519993,0.037387495530,0.011616814865,0.003583520423,0.000616706003,0.017106580854,0.009111846876,0.010066152024,0.015531712698,0.021345894180,0.017847200636,0.010683027302,0.004776499003,0.006103308660,0.022409329465,0.035349427108,0.022446758170,0.002015134428,0.020344093600,0.150085334398,0.009874514790,0.001953704284,0.010616127492,0.112417889441,0.029182418795,0.005399289375,0.004427384322,0.012861761835,0.006749573709,0.019312128099,0.004052290441,0.019468094925,0.051108686985,0.004265218258,0.014456357936,0.008001086953,0.017837551427,0.011478549936,0.005793398713,0.026462561933,0.018278810842,0.007470356791,0.005767238338,0.008266252573,0.009232482605,1.000000000000,0.007204445180,0.003893800000,0.021216524068,0.014726998313,0.006968767432,0.010524458303,0.012743530018,0.006282520640,0.006093445028,0.065467399810,0.006746982978,0.005604458836,0.045492260888,0.016443431202,0.003947980753,0.011755809252,0.027038709319,0.007961310785,0.014639490319,0.007639265652,0.011607596787,0.011762116476,0.005211290795,0.007996649470,0.009618960525,0.018147492491,0.005119456540,0.001979241823,0.002979727350,0.005943467510,0.008472473237,0.000970795785,0.002752813657,0.004729982620,0.024424118674,0.012288851904,0.004936145364,0.015102242479,0.015146415786,0.008553737464,0.009535418742,0.011649098257,0.013031497354,0.005829668356,0.002118220487,0.003210062607,0.010072696682,0.022117588020,0.010449533875,0.019977789258,0.017400159928,0.007732075407,0.005570350039,0.006652893464,0.007227011652,0.014928677857
LEON,0.006016194265,0.000418460660,0.006366779589,0.002492804536,0.003372734738,0.009786309344,0.002061945469,0.005299811473,0.009795406836,0.005749119076,0.003384099994,0.003307655626,0.002715940778,0.006406488381,0.001978711150,0.004581478480,0.021911486386,0.027761883799,0.004750236706,0.004893574067,0.003590630075,0.007029165266,0.012976671149,0.003809717893,0.024203696025,0.007978845055,0.007381374394,0.031377964341,0.007093104301,0.001552915560,0.005815249000,0.011214088991,0.002679532131,0.003653670202,0.015603815500,0.005777810182,0.009384330441,0.004890320216,0.002723681295,0.000440336447,0.004777221113,0.006679032462,0.003946966998,0.007630352160,0.006359079691,0.049046598665,0.007788615863,0.003242864307,0.009725725618,0.004769817527,0.006704995544,0.006099214333,0.002933778704,0.006012445464,0.004819295175,0.004397900104,0.002735008546,0.004099460072,0.004565978316,0.006685536071,0.003289122297,0.000323458733,0.005831179702,0.051449998457,0.009759978680,0.022989446163,0.012966415426,0.012751104810,0.000434215860,0.008066175331,0.002056055372,0.006823808726,0.006177840156,0.011062092732,0.004127306168,0.005525370184,0.009368619686,0.002160319404,0.008053253925,0.007451268770,0.007204445180,1.000000000000,0.003973026305,0.004945519972,0.023976169809,0.003185881495,0.007410126389,0.006860009175,0.007086714215,0.005727733986,0.020738282736,0.002457550453,0.005375421761,0.014764736326,0.006229204887,0.007527910388,0.007269267911,0.018633168997,0.003357308629,0.002577409843,0.002816951270,0.011176697412,0.007849534393,0.002418918811,0.010043216873,0.008584573388,0.012656864367,0.046551749626,0.002740665692,0.003231523436,0.007967217615,0.004830954228,0.000595395689,0.000452510796,0.002090608462,0.007320172550,0.008366273927,0.003575554741,0.009010455870,0.006161203502,0.004442593080,0.011523199844,0.006780561154,0.085731548643,0.003824064664,0.000891609724,0.001799893935,0.004345954607,0.005746090265,0.007661696377,0.006656444779,0.009587967379,0.004014872490,0.002853969896,0.004502579756,0.003601887733,0.005973902412
LHSA,0.005190167544,0.001998654813,0.001801309345,0.002271259516,0.001725676598,0.007723929716,0.001466163685,0.003907852186,0.005797111502,0.005050741643,0.002703748504,0.002409053060,0.003691313331,0.002727257700,0.002845790623,0.013113339578,0.006541457437,0.002404448461,0.003754989055,0.004161938878,0.002327508666,0.007808199857,0.005461544947,0.000594379632,0.001925530267,0.002654843401,0.005025168178,0.003285056303,0.014162135027,0.000450009012,0.004029473270,0.001882290843,0.001914705023,0.006344472808,0.005866364757,0.002901793957,0.006408356027,0.022602781235,0.039290948915,0.004250058306,0.005917884514,0.014029624571,0.021224450868,0.017849808990,0.007080251927,0.002838332312,0.001531058756,0.000503452535,0.004407159873,0.006000129563,0.005025882542,0.007355073111,0.002764900298,0.006819286825,0.003182737046,0.003854659731,0.001885792893,0.002598542864,0.000771726791,0.004641755455,0.001719534635,0.000401861228,0.003365662997,0.002305880936,0.007589460216,0.001407189752,0.004411463931,0.005789397896,0.001851858022,0.004138790331,0.005522687309,0.004954665265,0.005637287162,0.001436669584,0.002497615582,0.009821886108,0.004720340408,0.000905267967,0.004727136301,0.005474128562,0.003893800000,0.003973026305,1.000000000000,0.004699904403,0.003956811498,0.000762851276,0.006623261327,0.008882021871,0.004574572861,0.007151364698,0.005211983000,0.003477439015,0.003057182725,0.003841911370,0.004237540383,0.002272267667,0.012195456343,0.008471575758,0.004322016059,0.005130013561,0.001461053682,0.012257815969,0.005231355282,0.018652991751,0.006554500884,0.006618321932,0.005184204446,0.002667901134,0.005004717060,0.001973254478,0.002368432995,0.003720614038,0.004164564412,0.004636782667,0.377054235452,0.012917229592,0.009207589420,0.003544086696,0.004390333384,0.008611351242,0.003065570060,0.007991245024,0.004942877934,0.003861093032,0.006547455444,0.028746115826,0.157978559480,0.059217365157,0.013433150429,0.005097665943,0.005393650927,0.013125752829,0.003796434028,0.005147907849,0.002384300123,0.002369196587,0.010351321928
