,ACKR,AFGH,AIRT,AKIT,AMAL,AMST,ANAT,AUCD,AUSS,AUST,BASS,BEAG,BELS,BERD,BMAL,BMD,BORD,BORT,BORZ,BOST,BOUV,BOX,BRIA,BRIT,BRTR,BRUS,BULD,BULM,BULT,CAIR,CANE,CARD,CCRT,CHIH,CHIN,CHOW,CKCS,COLL,COTO,CRES,DACH,DALM,DANE,DDBX,DEER,DOBP,ECKR,ESET,ESSP,FBUL,FCR,FIEL,GOLD,GORD,GPYR,GREY,GSD,GSHP,GSMD,GSNZ,GWHP,HUSK,ICES,IRIT,ITGY,IWOF,JACK,KEES,KUVZ,LAB,LEON,MAST,MPIN,MPOO,MSNZ,NEWF,NORF,NOWT,NSDT,OES,OTTR,PAPI,PARS,PEMB,POM,PTWD,PUG,PUMI,RHOD,ROTT,SAMO,SCOT,SCWT,SHIB,SHIH,SKIP,SPIN,SSHP,SSNZ,STAF,STBD,TIBM,TIBT,TPOO,VIZS,VPIN,WEIM,WFOX,WHIP,WHWT,YORK
GWHP,0.901310588,0.897598142,0.868401566,0.873680774,0.891518338,0.938635642,0.944346758,0.934519087,0.935454648,0.920992064,0.906115485,0.918765951,0.907805311,0.904042639,0.948778566,0.888604369,0.934591393,0.889629013,0.912188685,0.91068306,0.926052076,0.806180818,0.918546683,0.944412313,0.90498842,0.916160105,0.868222825,0.892523672,0.834399551,0.932884399,0.950992223,0.92764112,0.920447008,0.961235268,0.88648331,0.870008686,0.881230203,0.863531908,0.905883047,0.930957348,0.954653896,0.926446376,0.93047381,0.882552428,0.869152793,0.898178609,0.918689275,0.931279797,0.907044348,0.902178822,0.89863607,0.886566072,0.913997127,0.95203939,0.914884665,0.906535336,0.893351521,0.96880295,0.865509593,0.935416557,1,0.88590387,0.914485879,0.867546689,0.914714956,0.878011888,0.956426555,0.915236894,0.94252178,0.940444198,0.904662809,0.899351611,0.917283928,0.945261429,0.870862781,0.937612772,0.873952996,0.882344463,0.914155421,0.917420509,0.89176469,0.938960423,0.952959332,0.910015,0.942576181,0.923814925,0.874043588,0.941400661,0.923461452,0.899560302,0.905568223,0.895164663,0.894142424,0.888478538,0.899160613,0.926972589,0.940476917,0.883375256,0.924967311,0.90163036,0.904469717,0.929068092,0.922478064,0.95254788,0.940429141,0.961020875,0.904826195,0.882201167,0.901706378,0.898613912,0.938202443
HUSK,0.836716243,0.864485967,0.812335964,0.881288509,0.923786843,0.874593112,0.898944996,0.872069258,0.87682791,0.858369197,0.842454558,0.853960811,0.847480998,0.844386148,0.884032637,0.832663943,0.871483836,0.832856502,0.859149052,0.852202545,0.861255553,0.758329565,0.853721845,0.870350399,0.844236119,0.854005901,0.816199632,0.832757522,0.783819541,0.868447217,0.884194481,0.865096777,0.85421888,0.897408513,0.846137533,0.887689052,0.81970764,0.813285358,0.849515782,0.869725926,0.881957954,0.859282626,0.864403067,0.826450538,0.816749862,0.838739135,0.854904202,0.856281654,0.84184431,0.843405951,0.831553608,0.821582466,0.847372819,0.874133667,0.8558289,0.843961514,0.835955434,0.87513693,0.811290386,0.865456607,0.88590387,1,0.866158042,0.813011028,0.850630666,0.822323962,0.887759236,0.858368637,0.882506453,0.874599749,0.84470657,0.840318638,0.856618503,0.876677235,0.818036613,0.884799419,0.816190147,0.827653153,0.853098958,0.856633091,0.82954329,0.875230035,0.883676049,0.850509639,0.881168537,0.856877181,0.818764919,0.880842251,0.860509906,0.837676435,0.881020845,0.837613695,0.834313626,0.890154408,0.859592635,0.867256541,0.862977514,0.830758668,0.865200411,0.842661325,0.84410003,0.926592282,0.872244486,0.883208373,0.861593896,0.895421319,0.834917796,0.824368161,0.839799116,0.840013416,0.87272772
ICES,0.86255587,0.866988,0.835143924,0.851485136,0.86982614,0.901973817,0.909189324,0.899302985,0.900986881,0.884695297,0.863638802,0.876635896,0.872330617,0.870607801,0.912823734,0.856929344,0.900593947,0.854729374,0.882987171,0.879550455,0.894358183,0.780145666,0.879078435,0.897188894,0.869356829,0.883150946,0.839633674,0.859839933,0.807592042,0.897080841,0.910833323,0.892659176,0.88036474,0.919999052,0.85477992,0.849922033,0.845375253,0.83672341,0.873121918,0.895186217,0.909020833,0.885580487,0.888933065,0.851807789,0.840509228,0.862064719,0.880876916,0.881549921,0.865292425,0.872300545,0.85635641,0.845086195,0.874095838,0.901455187,0.876364638,0.876016127,0.858778154,0.902240405,0.835884155,0.895571588,0.914485879,0.866158042,1,0.834438037,0.879320613,0.846334886,0.917255313,0.890381686,0.906407467,0.901663583,0.868911154,0.864690694,0.882591658,0.906562863,0.844280327,0.910218261,0.83918492,0.851887244,0.878162178,0.881471299,0.85342322,0.905449167,0.911415688,0.878000376,0.913610863,0.88459869,0.841676944,0.906922054,0.885065019,0.864037322,0.8833317,0.863344646,0.857825661,0.860783877,0.8661008,0.89663718,0.889848485,0.855253619,0.892792189,0.868549577,0.868917563,0.906151847,0.888211217,0.911197785,0.887857509,0.92610129,0.854996161,0.852156069,0.870842247,0.86789429,0.902837048
IRIT,0.825228395,0.821370638,0.807513594,0.802276647,0.818587589,0.863137965,0.852920063,0.852146712,0.854217592,0.845574413,0.827808466,0.8370978,0.829673634,0.826687693,0.863458243,0.816196079,0.851455942,0.825258528,0.836123357,0.844995115,0.847700398,0.758854037,0.838270569,0.85376168,0.826186154,0.836803951,0.815375012,0.824384266,0.785643051,0.854113943,0.869654992,0.84749711,0.839097264,0.869025368,0.814198641,0.799639801,0.81266731,0.800587331,0.828145165,0.848285823,0.86280363,0.842837688,0.849475261,0.816120888,0.807100102,0.826007583,0.840990036,0.84243185,0.830171765,0.837919388,0.819065267,0.812257317,0.834950066,0.858517452,0.836453939,0.834839347,0.819061811,0.856718575,0.797900654,0.848392365,0.867546689,0.813011028,0.834438037,1,0.837931428,0.810089595,0.875047155,0.834993591,0.856438007,0.858870185,0.828032933,0.828320096,0.841724224,0.860180396,0.805299001,0.85354965,0.812196542,0.81634091,0.836950934,0.841612028,0.815038271,0.855249673,0.871833869,0.834785674,0.857417278,0.839509514,0.799782227,0.858071937,0.847272714,0.821993792,0.827924866,0.824374617,0.8507868,0.813169657,0.823538516,0.84688652,0.847778633,0.818784038,0.844356022,0.83710539,0.830387408,0.844656023,0.842390429,0.862805879,0.845224455,0.868691102,0.818201806,0.8196896,0.8303179,0.827339322,0.859789919
ITGY,0.864066259,0.863647412,0.838766625,0.840131535,0.859141836,0.905289159,0.903352359,0.898802133,0.90035102,0.882150607,0.866348443,0.878681623,0.872123709,0.868079098,0.910709546,0.855411774,0.896661113,0.859396997,0.886519876,0.882170899,0.891556286,0.781650055,0.882695399,0.899273695,0.868084473,0.880250735,0.843310786,0.863556124,0.813346613,0.89646657,0.912752476,0.89075337,0.882155484,0.919564005,0.850473442,0.836159465,0.845877614,0.834434654,0.870149865,0.89274735,0.909274117,0.887250494,0.892978904,0.851892808,0.853994243,0.864256677,0.882127364,0.883586058,0.867690178,0.873695018,0.859284303,0.847564134,0.875659335,0.903535995,0.877372214,0.892839723,0.856365155,0.903204232,0.831462357,0.893429017,0.914714956,0.850630666,0.879320613,0.837931428,1,0.854285707,0.919253282,0.878049681,0.902574247,0.903346551,0.869397389,0.866058866,0.8825523,0.90423221,0.842123727,0.900049917,0.843536942,0.851148647,0.87910228,0.884246594,0.852187243,0.902452117,0.914726153,0.874465337,0.906069445,0.882674295,0.841671551,0.903086508,0.887646833,0.863308689,0.870089229,0.862999421,0.861173889,0.853815342,0.864825263,0.891998297,0.890776224,0.853139971,0.888948935,0.872335816,0.870755453,0.89188222,0.884666036,0.909748878,0.890302402,0.918474465,0.858184176,0.850939625,0.888994311,0.864429229,0.901590864
IWOF,0.830477597,0.830909562,0.816378635,0.807348337,0.826556732,0.874464035,0.866794838,0.864855334,0.865921448,0.849228028,0.838526809,0.847705843,0.84272806,0.839498866,0.876794123,0.827394779,0.864003482,0.82977015,0.858950999,0.853218204,0.864463359,0.760405588,0.85173167,0.865517466,0.839694713,0.843523402,0.819605996,0.837484349,0.789925045,0.863945527,0.881088576,0.860796187,0.851701902,0.882154651,0.81811906,0.804451552,0.813649934,0.809732047,0.837616203,0.858444217,0.874220954,0.854577049,0.878123449,0.828455068,0.864112979,0.836870682,0.85088674,0.850003394,0.837443927,0.846228142,0.830512435,0.815794052,0.841967214,0.867872471,0.847200053,0.868374219,0.829323278,0.867723968,0.807978081,0.863236348,0.878011888,0.822323962,0.846334886,0.810089595,0.854285707,1,0.883456702,0.845555443,0.87207005,0.870225505,0.841803935,0.843072721,0.847977352,0.868181479,0.812087994,0.867865613,0.812313119,0.821218886,0.846700001,0.852795515,0.823556574,0.865570299,0.881613052,0.846421617,0.868306972,0.849180459,0.809062314,0.868769652,0.860224256,0.838566464,0.839258182,0.832932882,0.834631821,0.820365667,0.830238204,0.855386451,0.85860935,0.824890262,0.857465676,0.844024009,0.844732779,0.857260513,0.851533908,0.8724981,0.856432561,0.88046084,0.831484085,0.822525641,0.853857328,0.835558604,0.867072068
JACK,0.902057462,0.896514567,0.875892261,0.875137666,0.895228942,0.955063417,0.946815021,0.939833741,0.943082065,0.928269897,0.905008001,0.919038879,0.908489292,0.905010451,0.952576321,0.893200786,0.936703382,0.908966725,0.917070466,0.931244142,0.931562458,0.826885549,0.919973033,0.938935145,0.906938646,0.919015903,0.890334221,0.903615801,0.852098382,0.940499282,0.961981346,0.934286079,0.921957993,0.965294694,0.888781976,0.871153435,0.882199466,0.868298607,0.910766697,0.935215585,0.953244802,0.927550391,0.934173043,0.895460431,0.876133992,0.900224543,0.92113608,0.923971455,0.906856618,0.920643065,0.896040174,0.88500726,0.913054515,0.946271256,0.911325153,0.913773832,0.891832481,0.944767543,0.864781614,0.934966324,0.956426555,0.887759236,0.917255313,0.875047155,0.919253282,0.883456702,1,0.917852636,0.944750276,0.944901118,0.905821422,0.907136449,0.923614145,0.946906362,0.877241521,0.940442599,0.880383389,0.892395145,0.919492913,0.923450912,0.891282918,0.946757574,0.992555568,0.917514192,0.948335349,0.923918864,0.872913326,0.945087657,0.926663749,0.900541864,0.908869976,0.902809431,0.905351264,0.890014179,0.900643588,0.931841806,0.932825178,0.887417606,0.933062572,0.922719768,0.907681289,0.935335125,0.927792909,0.955114142,0.930226926,0.965594762,0.893083274,0.922088226,0.909157661,0.904767697,0.949683425
KEES,0.865040727,0.86273611,0.835977849,0.844943259,0.862079123,0.900910882,0.905375795,0.897871687,0.900746853,0.885977439,0.865406743,0.87793849,0.874074636,0.868791118,0.912195342,0.85629771,0.896871137,0.856634295,0.877977734,0.878271471,0.891496106,0.778221734,0.879356524,0.898676515,0.869297318,0.882715716,0.839417728,0.857973164,0.806607164,0.896465679,0.913835472,0.8925672,0.881489514,0.920827819,0.854382246,0.841932182,0.846108594,0.833536588,0.872579119,0.893113999,0.91114663,0.887975027,0.889845715,0.851804682,0.838386013,0.864057412,0.8814581,0.883649977,0.866818109,0.871358332,0.859088438,0.846198976,0.874368744,0.904189572,0.877814045,0.87246388,0.862229088,0.904125513,0.834067802,0.895641965,0.915236894,0.858368637,0.890381686,0.834993591,0.878049681,0.845555443,0.917852636,1,0.904478377,0.900813775,0.870864234,0.864365789,0.883999384,0.905931248,0.847006328,0.904149675,0.8416265,0.851505801,0.879534542,0.881800779,0.853819955,0.905500027,0.913209412,0.876819712,0.912409432,0.886111299,0.844125221,0.907512901,0.884921826,0.863714874,0.877484219,0.862367901,0.859925189,0.856755262,0.866528735,0.897572704,0.891853353,0.854027917,0.894693318,0.869925973,0.869846132,0.898544107,0.884341285,0.911815067,0.889844262,0.926051452,0.858421753,0.850743327,0.867739411,0.866246626,0.901761341
KUVZ,0.88644695,0.89232527,0.857599249,0.867888602,0.887616834,0.929870686,0.939989344,0.924870885,0.926827148,0.909169389,0.891284447,0.904252064,0.89699979,0.891915695,0.938204764,0.881578687,0.921770961,0.879291463,0.907012584,0.90565526,0.915953848,0.80285715,0.905522486,0.924893333,0.894882059,0.902554219,0.86266921,0.883660658,0.827837737,0.92191176,0.942637185,0.917341363,0.907522276,0.949815469,0.876709849,0.865706171,0.868185062,0.854756544,0.893894622,0.919066497,0.936877809,0.912731791,0.919581733,0.874259077,0.86386005,0.886739791,0.905372376,0.909654826,0.891122797,0.897129198,0.881564229,0.869547567,0.899169433,0.930592688,0.902131237,0.898910359,0.884519101,0.932786577,0.856852899,0.921195584,0.94252178,0.882506453,0.906407467,0.856438007,0.902574247,0.87207005,0.944750276,0.904478377,1,0.928382511,0.894680926,0.890135357,0.909116197,0.929743822,0.863509646,0.931418337,0.862191619,0.871740501,0.903807386,0.906531801,0.876177143,0.9284416,0.941306329,0.898635858,0.932846801,0.910030798,0.860858525,0.930540841,0.912380367,0.889622777,0.898855208,0.885386632,0.882744014,0.881347221,0.889642651,0.915659789,0.918540602,0.874375509,0.91505007,0.894462458,0.895738538,0.929420435,0.911570671,0.939193877,0.917476457,0.950196345,0.883364777,0.872273178,0.891755335,0.889039297,0.928832489
LAB,0.888680124,0.882583377,0.861567265,0.861145359,0.882327195,0.93473876,0.928236764,0.922770622,0.926502785,0.906657638,0.892239811,0.904729772,0.896471025,0.893291566,0.937675423,0.880130045,0.922041457,0.880940556,0.902290816,0.909370432,0.916517946,0.806829634,0.905480285,0.926670276,0.892068247,0.900512194,0.869532265,0.888450601,0.831875572,0.922135054,0.942115125,0.917421344,0.911983161,0.947188176,0.87157271,0.857655603,0.871337996,0.853682437,0.892655698,0.916946083,0.935247166,0.913584098,0.918166057,0.878657819,0.864506144,0.886008617,0.909063863,0.913054725,0.894897665,0.899552095,0.905387974,0.872734932,0.913734972,0.933682599,0.899798325,0.901020053,0.879935627,0.932138497,0.855404785,0.920330893,0.940444198,0.874599749,0.901663583,0.858870185,0.903346551,0.870225505,0.944901118,0.900813775,0.928382511,1,0.892553811,0.894472434,0.905692109,0.929102451,0.860092611,0.92438958,0.86249211,0.872209786,0.909240446,0.908654152,0.875097059,0.928050949,0.941029088,0.901834997,0.92873572,0.908175981,0.85862064,0.926995704,0.913525597,0.887005971,0.893307749,0.88474169,0.883992663,0.87620846,0.884062807,0.913156734,0.919153973,0.875298321,0.913126691,0.899120128,0.893488381,0.917143176,0.907421275,0.934984903,0.916230435,0.945360696,0.883891273,0.872841239,0.892894511,0.88990531,0.927873187
LEON,0.853016191,0.853319089,0.830195468,0.832131401,0.851524813,0.898037128,0.893649562,0.887587834,0.888382877,0.873514266,0.85696602,0.870196893,0.864296987,0.859593252,0.90114743,0.851885212,0.884650112,0.848019541,0.871095265,0.87402112,0.882974383,0.778971323,0.872924515,0.887098031,0.862179155,0.866905072,0.839595807,0.858001431,0.805773039,0.886328362,0.907334811,0.880628268,0.871569025,0.906923792,0.842018602,0.82869497,0.834132227,0.824643704,0.858935145,0.881954739,0.89862278,0.87639704,0.891009077,0.849356407,0.835225758,0.85545486,0.870279199,0.87508435,0.858316367,0.86711662,0.848966172,0.838202869,0.86666868,0.894836734,0.868934665,0.867844873,0.856550285,0.894198312,0.831651079,0.885883801,0.904662809,0.84470657,0.868911154,0.828032933,0.869397389,0.841803935,0.905821422,0.870864234,0.894680926,0.892553811,1,0.865738385,0.868046035,0.892464982,0.829718976,0.890823413,0.833050618,0.839654271,0.869702772,0.874666878,0.845090047,0.889749155,0.902123851,0.864466064,0.894987274,0.872808314,0.831739288,0.890811122,0.880249024,0.862657864,0.863030565,0.854326948,0.851647482,0.842871256,0.854568872,0.879965256,0.88205961,0.842889396,0.879742718,0.866219032,0.877355487,0.883657624,0.87196277,0.896453867,0.879510823,0.908141342,0.850046912,0.839799672,0.862838397,0.854049187,0.889470448
MAST,0.850553865,0.846776536,0.831496303,0.827438321,0.847454603,0.907666635,0.887526008,0.885560865,0.887289749,0.873759202,0.854549906,0.866913377,0.860184031,0.856015912,0.898700815,0.849010845,0.882143802,0.851286505,0.870850097,0.88617599,0.880445461,0.794759622,0.870253596,0.884632804,0.859311573,0.866388407,0.863873776,0.91734902,0.815456339,0.885118003,0.919566621,0.879653605,0.871561362,0.903812143,0.83656901,0.824067164,0.837774923,0.82241448,0.86066321,0.878510381,0.895680014,0.877125618,0.888785738,0.863154842,0.835916223,0.853310283,0.868619997,0.870751664,0.855711982,0.879157757,0.853408004,0.83447794,0.868568803,0.890967983,0.863696072,0.869044867,0.844889827,0.891412878,0.826321151,0.882708736,0.899351611,0.840318638,0.864690694,0.828320096,0.866058866,0.843072721,0.907136449,0.864365789,0.890135357,0.894472434,0.865738385,1,0.868912306,0.888938224,0.829569758,0.886405802,0.833112194,0.841194412,0.868012693,0.874238896,0.842247013,0.887368055,0.903157349,0.864579561,0.891023335,0.87092299,0.826391901,0.889508888,0.878212064,0.85540762,0.856214373,0.853666669,0.856948169,0.83955075,0.851290881,0.87667049,0.878734575,0.841385753,0.876810154,0.876219465,0.874627161,0.877582721,0.871099953,0.893408178,0.876402635,0.904196518,0.847464629,0.842899243,0.86344553,0.854817543,0.888762027
MPIN,0.87211896,0.864382507,0.844016848,0.844135499,0.861640062,0.905231045,0.906838618,0.901432025,0.902826206,0.88881393,0.870353653,0.884309943,0.875395952,0.870378254,0.913270968,0.861240368,0.899116938,0.865125415,0.879940709,0.882770759,0.892944709,0.786618257,0.885190447,0.904288073,0.871200458,0.885890123,0.843696732,0.864325622,0.815962139,0.901466198,0.914106859,0.894936299,0.88270243,0.925301865,0.855718034,0.840490437,0.855470385,0.835238961,0.877394066,0.898134539,0.913873213,0.892139945,0.893782307,0.855329244,0.841973449,0.868533597,0.885533804,0.890065606,0.875727927,0.874680236,0.862316292,0.852798926,0.876035232,0.91084394,0.879521647,0.871865563,0.858575853,0.909404948,0.838424001,0.897997039,0.917283928,0.856618503,0.882591658,0.841724224,0.8825523,0.847977352,0.923614145,0.883999384,0.909116197,0.905692109,0.868046035,0.868912306,1,0.909424079,0.848517982,0.905782562,0.845992407,0.854293779,0.881068412,0.885592312,0.857360646,0.909099981,0.919904389,0.878931179,0.911506957,0.886092525,0.84729171,0.906982897,0.88969233,0.867073148,0.873282983,0.863899088,0.86466464,0.858004279,0.868872601,0.895184394,0.897900989,0.854602015,0.892588889,0.871716661,0.873303038,0.899841372,0.888765189,0.911970643,0.894121338,0.925201431,0.865381531,0.85494098,0.870814864,0.868049369,0.908198498
MPOO,0.892664971,0.888887292,0.861733526,0.865403746,0.885786967,0.926625113,0.932591366,0.92409154,0.925920902,0.909934958,0.895184559,0.906994258,0.898022113,0.894849396,0.937352711,0.88185565,0.922186056,0.879933165,0.902420032,0.904147615,0.916558089,0.798560754,0.90845331,0.930075823,0.893297321,0.905294229,0.862340087,0.882069842,0.829615267,0.922750866,0.93903055,0.918068777,0.907584504,0.950225084,0.878592807,0.86321996,0.873735334,0.855179673,0.89865669,0.923183779,0.939703196,0.913999848,0.915940392,0.873139883,0.86269659,0.887364567,0.910706166,0.914376716,0.897280472,0.89458392,0.884362651,0.876310934,0.902031798,0.934085585,0.903360455,0.894757897,0.881809255,0.935266158,0.855862329,0.921134542,0.945261429,0.876677235,0.906562863,0.860180396,0.90423221,0.868181479,0.946906362,0.905931248,0.929743822,0.929102451,0.892464982,0.888938224,0.909424079,1,0.866291161,0.928800109,0.865543972,0.875290773,0.905619606,0.908350922,0.879876813,0.930547602,0.941293637,0.900616231,0.932107124,0.917505619,0.864870395,0.933260408,0.911536324,0.889483893,0.896457414,0.886813586,0.884721002,0.879531797,0.893053109,0.921071526,0.922979201,0.875805891,0.917178227,0.892847793,0.894303814,0.921954885,0.912520955,0.994633206,0.920006703,0.950025598,0.887269806,0.873711431,0.891608789,0.89013455,0.930722257
MSNZ,0.828437217,0.825560794,0.805444207,0.806659431,0.823092186,0.859852155,0.863284949,0.8577364,0.858962409,0.84614085,0.831225367,0.842296124,0.834141049,0.833535571,0.866760052,0.821037059,0.853058359,0.823696422,0.841769994,0.840894358,0.85271328,0.749983618,0.842114155,0.858623285,0.830448578,0.846870897,0.810123526,0.824156198,0.78048914,0.856957727,0.867624692,0.852827708,0.842715371,0.879387023,0.819543192,0.806244254,0.815886341,0.802808741,0.834580829,0.85484158,0.869512906,0.848268726,0.852856932,0.816846333,0.810423019,0.829337493,0.845242025,0.84558349,0.832932138,0.834131507,0.822797447,0.816447157,0.835102957,0.862172983,0.840765296,0.835947833,0.822353659,0.863851783,0.801448216,0.857599928,0.870862781,0.818036613,0.844280327,0.805299001,0.842123727,0.812087994,0.877241521,0.847006328,0.863509646,0.860092611,0.829718976,0.829569758,0.848517982,0.866291161,1,0.863263166,0.810631185,0.818213675,0.841098892,0.844500861,0.820373479,0.864363798,0.872462674,0.838745947,0.869512386,0.846335217,0.81433215,0.866407515,0.847218509,0.828057743,0.835693298,0.829373574,0.824851614,0.817930228,0.830879672,0.853296424,0.853204047,0.819584318,0.861419338,0.835039152,0.832092285,0.854896994,0.848629904,0.871997009,0.850877826,0.878062272,0.824115388,0.820942039,0.83268135,0.829842074,0.863461485
NEWF,0.883372943,0.889771799,0.857908937,0.871218148,0.887575664,0.924803271,0.933464487,0.921781121,0.923276116,0.905013322,0.888493221,0.902296855,0.894050809,0.890218539,0.935286644,0.876305685,0.920764957,0.87652375,0.905912714,0.900328901,0.91264882,0.799362944,0.902462627,0.921209831,0.890018631,0.901800649,0.860846779,0.880754153,0.82522189,0.919412671,0.937297357,0.914538468,0.902933714,0.945755914,0.874175538,0.868544646,0.863997132,0.852824242,0.893763936,0.916140342,0.933609593,0.91027058,0.912536713,0.871157464,0.861141209,0.883844067,0.901817167,0.904586756,0.888914349,0.891818605,0.879938211,0.866617602,0.896111634,0.926366006,0.901331841,0.895337566,0.88095015,0.928387905,0.851890245,0.916759884,0.937612772,0.884799419,0.910218261,0.85354965,0.900049917,0.867865613,0.940442599,0.904149675,0.931418337,0.92438958,0.890823413,0.886405802,0.905782562,0.928800109,0.863263166,1,0.858843164,0.871270804,0.900022765,0.904504995,0.875648418,0.925357808,0.935672135,0.898003428,0.930785727,0.906319252,0.860101101,0.928846731,0.906984045,0.886011935,0.900214919,0.883266174,0.879017559,0.882966362,0.888893852,0.917252553,0.91502429,0.873408474,0.914121375,0.890434005,0.891512895,0.928346487,0.908490029,0.934970996,0.912448877,0.947116317,0.881309655,0.869641678,0.890618261,0.886218377,0.925430649
NORF,0.829707611,0.823853686,0.813157266,0.803569921,0.822473456,0.866036672,0.859256404,0.857727638,0.858288191,0.849800471,0.830883831,0.843854468,0.834454267,0.831929056,0.869284543,0.82069815,0.858154059,0.830337715,0.840243901,0.846463135,0.853987643,0.752764913,0.844174343,0.858923969,0.832480374,0.844958019,0.815421229,0.825799471,0.786181243,0.868330828,0.868495871,0.852032864,0.840831726,0.876839627,0.817365058,0.802648449,0.815160151,0.801756606,0.835693992,0.855328145,0.87025837,0.848168825,0.852947842,0.819235683,0.808698017,0.829308029,0.843786857,0.84624323,0.833141206,0.838804453,0.824375015,0.81762083,0.837218664,0.861746462,0.840636997,0.837312136,0.823125342,0.861104275,0.799876876,0.856313195,0.873952996,0.816190147,0.83918492,0.812196542,0.843536942,0.812313119,0.880383389,0.8416265,0.862191619,0.86249211,0.833050618,0.833112194,0.845992407,0.865543972,0.810631185,0.858843164,1,0.883844263,0.841156657,0.845766499,0.821388363,0.862535774,0.878583536,0.837944948,0.864632109,0.845197627,0.807016648,0.864933507,0.847577645,0.82682956,0.831450296,0.840671379,0.828230752,0.817248204,0.829090393,0.852008369,0.852568856,0.81899298,0.850040833,0.838126645,0.833232963,0.850181096,0.845052426,0.866668024,0.852502576,0.876312891,0.824837814,0.823481752,0.833769892,0.841226663,0.876712268
NOWT,0.837060357,0.834044094,0.816183837,0.816739516,0.833368762,0.878632755,0.872234568,0.867652669,0.871321104,0.861928753,0.838889075,0.852188885,0.844097406,0.842468367,0.880014163,0.829888124,0.867855854,0.837190083,0.850312896,0.857216979,0.859824443,0.760591792,0.854254581,0.86900676,0.840290853,0.849763676,0.825017915,0.836656201,0.794314071,0.886922014,0.881045936,0.863800664,0.851512573,0.888246873,0.827390916,0.81412399,0.823374905,0.810643763,0.843952814,0.86435692,0.87974094,0.858020431,0.861464894,0.828391777,0.816382569,0.837944691,0.852431181,0.856025485,0.841816379,0.849403748,0.833345542,0.824480149,0.847401983,0.873365957,0.849775615,0.846266954,0.829320449,0.87222979,0.809156493,0.866436516,0.882344463,0.827653153,0.851887244,0.81634091,0.851148647,0.821218886,0.892395145,0.851505801,0.871740501,0.872209786,0.839654271,0.841194412,0.854293779,0.875290773,0.818213675,0.871270804,0.883844263,1,0.851722511,0.855323568,0.831839713,0.872326596,0.892308334,0.848466732,0.876165551,0.853596295,0.813371107,0.873079753,0.857939959,0.835272325,0.842949974,0.857618042,0.836454109,0.829463319,0.839372667,0.863437849,0.86266885,0.829017284,0.861346838,0.848608151,0.841916734,0.864276507,0.858457614,0.879092798,0.861166296,0.889976828,0.833966106,0.831930184,0.843252743,0.858135898,0.884936566
NSDT,0.871211496,0.861502505,0.839780763,0.841416728,0.86017352,0.906555722,0.903682686,0.900985352,0.903100327,0.884211315,0.867662607,0.882199208,0.871875558,0.873095247,0.912378367,0.855873436,0.899118735,0.858125432,0.878643203,0.886459047,0.889804466,0.784736227,0.882434903,0.90276911,0.869465138,0.878575628,0.848177694,0.863554204,0.813316807,0.896372093,0.913092586,0.894912663,0.883250408,0.921857858,0.852324539,0.837879152,0.848340326,0.844426456,0.873967054,0.893038432,0.909840692,0.891037929,0.892036098,0.853676392,0.841315791,0.862751741,0.88636732,0.887777208,0.869939104,0.875803606,0.864916114,0.850907054,0.879990866,0.906283025,0.877362984,0.875414875,0.861718054,0.904820877,0.835007891,0.894456078,0.914155421,0.853098958,0.878162178,0.836950934,0.87910228,0.846700001,0.919492913,0.879534542,0.903807386,0.909240446,0.869702772,0.868012693,0.881068412,0.905619606,0.841098892,0.900022765,0.841156657,0.851722511,1,0.883272111,0.855530809,0.90301914,0.918527389,0.87888787,0.905699772,0.883562412,0.84276462,0.902377778,0.889030506,0.86515213,0.870656013,0.862471436,0.862894778,0.853512374,0.865469602,0.891459454,0.892081412,0.861432231,0.889143783,0.874880555,0.870258076,0.895136778,0.885052565,0.910901295,0.891774031,0.922292022,0.861380959,0.849753207,0.868978454,0.863940017,0.9016011
OES,0.869109895,0.865379201,0.843079693,0.843817378,0.864236758,0.912471906,0.906235914,0.905074708,0.908702001,0.889457156,0.871096203,0.8824996,0.878326926,0.880190562,0.916583034,0.860687393,0.905931962,0.862084787,0.886840138,0.890997197,0.897668768,0.791253844,0.885358346,0.901099267,0.873500685,0.88159072,0.852191112,0.868588721,0.821306678,0.900405828,0.919173892,0.900307467,0.887333626,0.923560735,0.855707301,0.839710864,0.850564101,0.844550349,0.872868582,0.898065405,0.91191524,0.892303969,0.896234896,0.858193327,0.850154973,0.864736276,0.886748433,0.888872335,0.873720269,0.882695202,0.865429549,0.851245195,0.879195739,0.905609493,0.88046953,0.886853906,0.861836944,0.908452082,0.837066554,0.900111209,0.917420509,0.856633091,0.881471299,0.841612028,0.884246594,0.852795515,0.923450912,0.881800779,0.906531801,0.908654152,0.874666878,0.874238896,0.885592312,0.908350922,0.844500861,0.904504995,0.845766499,0.855323568,0.883272111,1,0.858472385,0.904491217,0.920431735,0.883942669,0.909314541,0.887546859,0.840796797,0.90581559,0.892195137,0.867295615,0.875422727,0.866852458,0.865370746,0.856221738,0.866223359,0.893408895,0.896474787,0.863998561,0.893136395,0.882994802,0.87503962,0.897861269,0.888035372,0.913916923,0.893415214,0.922795031,0.862482103,0.856238949,0.878656212,0.868836131,0.907392559
