,ACKR,AFGH,AIRT,AKIT,AMAL,AMST,ANAT,AUCD,AUSS,AUST,BASS,BEAG,BEDT,BELS,BERD,BICH,BMAL,BMD,BORD,BORT,BORZ,BOST,BOUV,BOX,BPIC,BRIA,BRIT,BRTR,BRUS,BSJI,BULD,BULM,BULT,CAIR,CANE,CARD,CCRT,CHIH,CHIN,CHOW,CKCS,COTO,CRES,DACH,DALM,DANE,DDBX,DEER,DOBP,ECKR,ESET,ESSP,EURA,FBUL,FCR,FIEL,FINS,GLEN,GOLD,GORD,GPYR,GREE,GREY,GSD,GSHP,GSMD,GSNZ,GWHP,HUSK,ICES,IRIT,ISET,ITGY,IWOF,IWSP,JACK,KEES,KELP,KOMO,KUVZ,LAB,LEON,LHSA,LMUN,MAST,MBLT,MPIN,MPOO,MSNZ,NELK,NEWF,NORF,NOWT,NSDT,OES,OTTR,PAPI,PARS,PBGV,PEMB,PHAR,POM,PTWD,PUG,PULI,PUMI,RHOD,ROTT,SALU,SAMO,SCOT,SCWT,SHAR,SHIB,SHIH,SILK,SKIP,SLOU,SPIN,SPOO,SSHP,SSNZ,STAF,STBD,SVAL,TIBM,TIBS,TIBT,TPOO,TURV,VIZS,VPIN,WEIM,WFOX,WHIP,WHWT,YORK
ITGY,0.864066258767,0.863647411694,0.838766625266,0.840131534636,0.859141836310,0.905289159226,0.903352358896,0.898802133166,0.900351019622,0.882150607138,0.866348442647,0.878681622899,0.846186552621,0.872123709196,0.868079098364,0.902867012314,0.910709545660,0.855411773974,0.896661112721,0.859396996605,0.886519875754,0.882170899150,0.891556285788,0.781650055392,0.829288614561,0.882695399192,0.899273694710,0.868084472589,0.880250734944,0.800698993220,0.843310786116,0.863556124482,0.813346613062,0.896466569898,0.912752475695,0.890753369645,0.882155483569,0.919564004635,0.850473441884,0.836159465218,0.845877613891,0.870149864876,0.892747350041,0.909274117011,0.887250494284,0.892978904234,0.851892807596,0.853994243146,0.864256677178,0.882127364343,0.883586057875,0.867690177811,0.869454061796,0.873695017596,0.859284302605,0.847564133593,0.868063170637,0.870910690633,0.875659334653,0.903535994902,0.877372214148,0.825323618011,0.892839722830,0.856365155441,0.903204232012,0.831462357497,0.893429017169,0.914714955999,0.850630666429,0.879320612763,0.837931428160,0.865193053534,1.000000000000,0.854285707183,0.877486896313,0.919253281918,0.878049680753,0.877132067581,0.895648726451,0.902574246592,0.903346550854,0.869397388947,0.895722396471,0.894162761136,0.866058866387,0.828596753166,0.882552299590,0.904232209959,0.842123727134,0.900049916719,0.886116642849,0.843536942261,0.851148647465,0.879102279682,0.884246594216,0.852187243430,0.902452116929,0.914726152612,0.885100171379,0.874465336897,0.865796538815,0.906069445150,0.882674294768,0.841671551155,0.903086508377,0.896036904688,0.887646833479,0.863308689250,0.908963328982,0.870089229024,0.862999420888,0.861173889304,0.863211239512,0.853815342216,0.864825263179,0.914326680386,0.891998296552,0.920686528716,0.890776223578,0.881004519162,0.853139970511,0.888948934812,0.872335815964,0.870755452798,0.859852622312,0.891882220229,0.874565326978,0.884666035639,0.909748878418,0.885342674289,0.890302401815,0.918474464894,0.858184176329,0.850939624699,0.888994311004,0.864429229082,0.901590863800
IWOF,0.830477597212,0.830909561504,0.816378635166,0.807348337368,0.826556731724,0.874464034923,0.866794837977,0.864855334379,0.865921448393,0.849228027837,0.838526809249,0.847705842920,0.816354276064,0.842728060388,0.839498865724,0.866183960819,0.876794123439,0.827394778747,0.864003481583,0.829770149737,0.858950999442,0.853218204475,0.864463358726,0.760405588031,0.799939105541,0.851731669929,0.865517466131,0.839694712761,0.843523401552,0.772389560383,0.819605996457,0.837484349310,0.789925045421,0.863945526845,0.881088576429,0.860796187318,0.851701901541,0.882154650920,0.818119059939,0.804451552222,0.813649934419,0.837616203488,0.858444217249,0.874220953797,0.854577048803,0.878123449192,0.828455067777,0.864112978809,0.836870682058,0.850886740388,0.850003394152,0.837443926857,0.834675957339,0.846228142092,0.830512435422,0.815794051560,0.835397874535,0.842135687635,0.841967213520,0.867872471071,0.847200053351,0.796713411384,0.868374218911,0.829323277879,0.867723967990,0.807978081091,0.863236348254,0.878011888369,0.822323961978,0.846334885606,0.810089594517,0.835465620985,0.854285707183,1.000000000000,0.847544025692,0.883456702031,0.845555443390,0.847122324212,0.861728155841,0.872070049593,0.870225505236,0.841803935470,0.859255534349,0.857774816505,0.843072721327,0.804803835692,0.847977352138,0.868181479113,0.812087994196,0.867865612598,0.855305405721,0.812313118796,0.821218885751,0.846700000620,0.852795514756,0.823556574279,0.865570299212,0.881613052033,0.853060365441,0.846421617429,0.836127282877,0.868306972334,0.849180458928,0.809062314087,0.868769652082,0.859391997555,0.860224255535,0.838566463955,0.874288046115,0.839258181556,0.832932881785,0.834631821438,0.830514880316,0.820365667035,0.830238204201,0.877673206363,0.855386450573,0.885114768743,0.858609349984,0.848058092339,0.824890262270,0.857465675865,0.844024008935,0.844732778519,0.829911778208,0.857260513258,0.839742709735,0.851533908134,0.872498099984,0.853549141235,0.856432561373,0.880460840048,0.831484084717,0.822525640808,0.853857328203,0.835558603637,0.867072067735
IWSP,0.871393827231,0.860849904188,0.838273651615,0.837975575697,0.858613628486,0.902059442321,0.904845305959,0.897407971557,0.900359223755,0.885184891307,0.869891384098,0.883026337837,0.849612567563,0.872111063726,0.867846203577,0.904192202606,0.912260416374,0.857605618161,0.897567376576,0.857218621429,0.878828473511,0.882942474983,0.893329426941,0.783940133710,0.828955832688,0.881928851833,0.905826594774,0.868839832173,0.878210918139,0.800924058054,0.843764850042,0.862389554210,0.811886780117,0.895491150908,0.913553388331,0.892992583351,0.890553205142,0.921923079203,0.850228981915,0.834544498625,0.853054750727,0.871987090269,0.895087656756,0.912410441961,0.892388847314,0.891445778846,0.855389078614,0.842294677174,0.864393820676,0.889983700577,0.892824272633,0.875251144436,0.869409317820,0.874094845129,0.865659782908,0.855755090879,0.865648708345,0.870161394104,0.880837535767,0.912371177588,0.879055006376,0.824555377902,0.875259729944,0.857460179936,0.909675088707,0.833612854245,0.895587604702,0.917553910389,0.851473834567,0.879489814792,0.839690029040,0.877816572759,0.877486896313,0.847544025692,1.000000000000,0.918538782104,0.879101597106,0.876586180760,0.896832460040,0.903846991254,0.909137323944,0.869613828576,0.895617475374,0.899235916125,0.867642948012,0.826057165291,0.882413025074,0.906734622443,0.839920174963,0.900237602285,0.889883626049,0.840942426725,0.850458610239,0.883087099573,0.884274034972,0.856561570960,0.900889674183,0.912580339338,0.889780513816,0.877846364753,0.866187058504,0.904188673012,0.886362253268,0.837584806016,0.904337406093,0.899095210106,0.887378255895,0.865751896756,0.906255132470,0.869592377479,0.861466425107,0.862517465657,0.862740963371,0.851539983763,0.863477156798,0.914784140668,0.890894349860,0.918911741595,0.898150886813,0.888809574317,0.853577974562,0.890133226253,0.871870468086,0.871091262421,0.859169074701,0.893194984426,0.875152157468,0.883039108239,0.913076277851,0.885984563205,0.895725113707,0.921101640624,0.863896943367,0.850274128337,0.867326932794,0.865773979000,0.901934981603
JACK,0.902057461840,0.896514567234,0.875892261391,0.875137665555,0.895228942021,0.955063416837,0.946815020713,0.939833741301,0.943082064682,0.928269897313,0.905008001157,0.919038879218,0.883775452778,0.908489292029,0.905010450625,0.947182406175,0.952576321185,0.893200785611,0.936703381750,0.908966725497,0.917070465678,0.931244141967,0.931562457784,0.826885549175,0.858942163513,0.919973033150,0.938935145403,0.906938646126,0.919015903079,0.830860120455,0.890334221120,0.903615801086,0.852098381572,0.940499282112,0.961981345981,0.934286078772,0.921957992537,0.965294694011,0.888781975941,0.871153435040,0.882199465552,0.910766697247,0.935215584738,0.953244801849,0.927550391160,0.934173042841,0.895460430538,0.876133992200,0.900224543336,0.921136080346,0.923971455272,0.906856618473,0.909263627007,0.920643064820,0.896040173837,0.885007260341,0.904341864389,0.915496697404,0.913054514789,0.946271255615,0.911325152759,0.858251270567,0.913773832164,0.891832481140,0.944767543073,0.864781613725,0.934966324481,0.956426554677,0.887759236050,0.917255312898,0.875047154847,0.903753342247,0.919253281918,0.883456702031,0.918538782104,1.000000000000,0.917852636213,0.916490951507,0.933539219108,0.944750276457,0.944901118123,0.905821421901,0.941098480644,0.933796687443,0.907136448882,0.869841615029,0.923614144604,0.946906361859,0.877241520648,0.940442598661,0.928196687994,0.880383388947,0.892395145342,0.919492913189,0.923450911663,0.891282917673,0.946757573752,0.992555568234,0.926692835403,0.917514192425,0.900401179214,0.948335348590,0.923918863711,0.872913325998,0.945087656693,0.938678920054,0.926663748538,0.900541864333,0.947567007781,0.908869975875,0.902809431096,0.905351263837,0.904496089261,0.890014179181,0.900643588417,0.963053370068,0.931841805574,0.960450269494,0.932825178231,0.923531091381,0.887417605790,0.933062571814,0.922719768271,0.907681289471,0.895269583599,0.935335124562,0.914050019053,0.927792909216,0.955114141954,0.923316773741,0.930226926413,0.965594761714,0.893083274000,0.922088226062,0.909157660942,0.904767696741,0.949683424769
KEES,0.865040727113,0.862736110134,0.835977848606,0.844943259226,0.862079122571,0.900910881663,0.905375795053,0.897871687190,0.900746853435,0.885977438925,0.865406743061,0.877938489569,0.844121975876,0.874074635683,0.868791117800,0.907454154704,0.912195341742,0.856297710280,0.896871136680,0.856634295294,0.877977734226,0.878271471406,0.891496105926,0.778221733556,0.828007701175,0.879356523828,0.898676515013,0.869297318305,0.882715716132,0.804592440670,0.839417728406,0.857973164020,0.806607163907,0.896465678771,0.913835471782,0.892567200137,0.881489514121,0.920827819187,0.854382245901,0.841932181830,0.846108593678,0.872579119397,0.893113999310,0.911146629939,0.887975027092,0.889845715017,0.851804682130,0.838386012520,0.864057411933,0.881458099651,0.883649976722,0.866818109312,0.890927941675,0.871358331550,0.859088438475,0.846198976156,0.871397162964,0.867936005955,0.874368744036,0.904189572032,0.877814044565,0.831185988233,0.872463880300,0.862229087610,0.904125512564,0.834067802003,0.895641964848,0.915236894253,0.858368637234,0.890381686172,0.834993591246,0.866143527973,0.878049680753,0.845555443390,0.879101597106,0.917852636213,1.000000000000,0.878149132524,0.897682604000,0.904478377116,0.900813774595,0.870864233777,0.900227608472,0.894727338621,0.864365789254,0.822258185841,0.883999383581,0.905931247852,0.847006327877,0.904149674749,0.885545385325,0.841626500214,0.851505801275,0.879534541888,0.881800779494,0.853819955357,0.905500027486,0.913209412063,0.884156252252,0.876819711688,0.863203876971,0.912409432111,0.886111299449,0.844125221271,0.907512900778,0.899260700788,0.884921825752,0.863714874132,0.907481632126,0.877484218504,0.862367900537,0.859925188749,0.868953989077,0.856755262453,0.866528735400,0.914762147438,0.897572703831,0.918552171996,0.891853352774,0.883486983036,0.854027916934,0.894693317878,0.869925973096,0.869846132301,0.866869401188,0.898544106920,0.879557530889,0.884341284735,0.911815066815,0.886914700347,0.889844261650,0.926051452387,0.858421752947,0.850743327214,0.867739410632,0.866246626476,0.901761341332
KELP,0.859326080528,0.858555645074,0.832462350351,0.840558070346,0.857976188228,0.901440057657,0.902750246178,0.906489499671,0.905910865017,0.882428185721,0.863691731669,0.877211848235,0.842535797353,0.871129578909,0.878881726484,0.901984230879,0.910411658256,0.854604466327,0.919752328130,0.854283991779,0.879596833382,0.879523215383,0.889096427292,0.782674871496,0.823474851385,0.877864043416,0.896697217930,0.866431466672,0.877977735733,0.796495456627,0.840215962272,0.859349789020,0.808149327523,0.894000054870,0.912497766398,0.902102278980,0.882341617829,0.920064785779,0.848664122728,0.836174147771,0.840934338862,0.868595184071,0.890573514210,0.906651723613,0.882995441504,0.892088643799,0.848825468680,0.840140425857,0.855957140413,0.881075258882,0.883702392335,0.863262743806,0.871162755814,0.869469544158,0.856960896306,0.844652579735,0.864736220989,0.868980457926,0.875695811905,0.902394045301,0.872223439862,0.823431610054,0.877119303939,0.855905889011,0.902146645470,0.831169318955,0.891666096883,0.915761366214,0.851929220093,0.879742975318,0.831382395283,0.863627983100,0.877132067581,0.847122324212,0.876586180760,0.916490951507,0.878149132524,1.000000000000,0.892643597685,0.903562060762,0.900793891084,0.866870244431,0.895870797328,0.892128591331,0.862445681554,0.825362248088,0.881758227573,0.902509631922,0.837617255978,0.899566881534,0.885070356264,0.835314632028,0.849860516994,0.880206349146,0.886732268862,0.850835508151,0.901178096743,0.913497187709,0.885775965429,0.880523142850,0.858549405085,0.903594960194,0.882931565865,0.834508233032,0.900343053229,0.894518394205,0.883433971670,0.860304146421,0.904933227437,0.871866333827,0.861179322239,0.859645034916,0.863623399137,0.851181588999,0.860827003628,0.914232023090,0.888926876051,0.916223853294,0.890101944998,0.878930166657,0.860868520669,0.888713044285,0.869686160827,0.867784328098,0.858204958203,0.895602702843,0.874614868967,0.883403352020,0.908957818943,0.884791212352,0.887487741278,0.918652726921,0.856496947535,0.848807583806,0.867829538177,0.863651406302,0.899982023395
KOMO,0.877978229526,0.884788621506,0.851690606570,0.862452249880,0.878712331973,0.919949564843,0.929443316970,0.916712397744,0.918787568911,0.899757325529,0.883878217428,0.896236198338,0.858885973357,0.887658072423,0.888273938833,0.924815530916,0.929920211177,0.872989913093,0.914585191210,0.870105066334,0.901087457557,0.894800897404,0.910718080063,0.792191621119,0.844197627418,0.895717556667,0.916446338287,0.886108464660,0.895213525050,0.821946966977,0.856975905886,0.876517208606,0.822695065935,0.911896097904,0.933442963126,0.907611834592,0.898507088600,0.940226195015,0.871859788135,0.859191541972,0.860113149822,0.892054684436,0.912974823560,0.926484637972,0.906152031364,0.909832621148,0.868043462563,0.856232083434,0.879491708527,0.900269860624,0.900107463600,0.885726146874,0.892573521131,0.887607045470,0.874301910561,0.863399588824,0.887070873743,0.884739580988,0.891472563932,0.922701048155,0.894238665509,0.844572830761,0.890014746115,0.876390882043,0.921964880312,0.848619685469,0.911802007964,0.933994643534,0.874165741141,0.897537404594,0.849848978461,0.884014920433,0.895648726451,0.861728155841,0.896832460040,0.933539219108,0.897682604000,0.892643597685,1.000000000000,0.929330953069,0.919627579898,0.885919161824,0.921125672645,0.910295130022,0.881381746427,0.838706145263,0.898800877879,0.923180075610,0.858768880241,0.920408229271,0.902047059577,0.852855099060,0.865381705320,0.896105195547,0.901473216430,0.872747058295,0.919850923968,0.929034386311,0.904533545202,0.890314337946,0.880807036686,0.924753511760,0.904909818076,0.855919742227,0.925197362951,0.918667146495,0.901883750990,0.880541811293,0.932906747028,0.889761082888,0.879489315983,0.875541431420,0.886664335181,0.876238168576,0.883476343280,0.933370501253,0.908500432256,0.942352946305,0.909042618796,0.902702542034,0.865873072070,0.909157882362,0.885563996679,0.888599649622,0.875866587020,0.920520960748,0.895772728719,0.905134177861,0.929506301007,0.901989495857,0.908215405096,0.938680071397,0.876880491493,0.864839653166,0.881603494562,0.882823396931,0.919714009234
KUVZ,0.886446950097,0.892325270413,0.857599248683,0.867888602383,0.887616833840,0.929870686114,0.939989343678,0.924870885454,0.926827147885,0.909169388936,0.891284446581,0.904252063657,0.863972624091,0.896999789879,0.891915694654,0.931950597200,0.938204764344,0.881578687414,0.921770960639,0.879291463440,0.907012583839,0.905655260063,0.915953847939,0.802857150221,0.846267278240,0.905522485864,0.924893333440,0.894882058733,0.902554219060,0.827690785605,0.862669209675,0.883660658353,0.827837736793,0.921911760435,0.942637184769,0.917341363009,0.907522276167,0.949815468820,0.876709848703,0.865706170602,0.868185061568,0.893894621644,0.919066497219,0.936877808564,0.912731790806,0.919581732957,0.874259076573,0.863860049703,0.886739791086,0.905372375801,0.909654825781,0.891122796763,0.899849954178,0.897129197555,0.881564229347,0.869547566836,0.895865597211,0.893180337129,0.899169433171,0.930592688216,0.902131237286,0.852586402313,0.898910359346,0.884519100577,0.932786576544,0.856852898593,0.921195583901,0.942521779677,0.882506453058,0.906407466826,0.856438007221,0.890588436073,0.902574246592,0.872070049593,0.903846991254,0.944750276457,0.904478377116,0.903562060762,0.929330953069,1.000000000000,0.928382511089,0.894680925818,0.927881864488,0.921275422876,0.890135356930,0.845179782572,0.909116197301,0.929743822354,0.863509645671,0.931418336975,0.911030057457,0.862191619356,0.871740501144,0.903807385940,0.906531800898,0.876177143059,0.928441600148,0.941306328802,0.911186904830,0.898635858473,0.887461472281,0.932846800739,0.910030798321,0.860858525139,0.930540841478,0.926639545007,0.912380367235,0.889622776955,0.940890404767,0.898855207725,0.885386631717,0.882744013839,0.896828964091,0.881347221115,0.889642650543,0.941847990740,0.915659788951,0.951627805473,0.918540601539,0.910091099791,0.874375509269,0.915050069987,0.894462457922,0.895738537520,0.884237682823,0.929420435017,0.904419407061,0.911570671254,0.939193876971,0.910558771223,0.917476456623,0.950196344521,0.883364776953,0.872273178499,0.891755335112,0.889039297146,0.928832488996
LAB,0.888680123632,0.882583376621,0.861567265195,0.861145359247,0.882327195382,0.934738759753,0.928236764017,0.922770621511,0.926502784636,0.906657637937,0.892239811419,0.904729771661,0.868217004991,0.896471024730,0.893291566421,0.929434212301,0.937675422911,0.880130045330,0.922041456768,0.880940556051,0.902290816464,0.909370431911,0.916517945929,0.806829634083,0.847247767094,0.905480285264,0.926670276311,0.892068246519,0.900512193786,0.818384169520,0.869532264841,0.888450600922,0.831875571843,0.922135053598,0.942115124990,0.917421343994,0.911983160918,0.947188175797,0.871572710428,0.857655603276,0.871337995574,0.892655698496,0.916946083114,0.935247165970,0.913584098463,0.918166056560,0.878657819337,0.864506143741,0.886008617496,0.909063863351,0.913054725469,0.894897664623,0.892798497483,0.899552095035,0.905387973836,0.872734931603,0.887518101816,0.895123255764,0.913734972031,0.933682599286,0.899798325122,0.846127753424,0.901020053185,0.879935626598,0.932138497208,0.855404785382,0.920330893206,0.940444197907,0.874599749476,0.901663583302,0.858870184957,0.893710007400,0.903346550854,0.870225505236,0.909137323944,0.944901118123,0.900813774595,0.900793891084,0.919627579898,0.928382511089,1.000000000000,0.892553810731,0.920693236592,0.919924364174,0.894472433648,0.848511391791,0.905692108668,0.929102451278,0.860092610750,0.924389580104,0.921132453023,0.862492110063,0.872209785737,0.909240446225,0.908654151938,0.875097058935,0.928050948576,0.941029087997,0.911998313251,0.901834996825,0.885965850929,0.928735719594,0.908175980819,0.858620639574,0.926995703542,0.921343651411,0.913525596941,0.887005970851,0.931087466689,0.893307749008,0.884741690080,0.883992663297,0.887783230251,0.876208459804,0.884062806941,0.941032702841,0.913156734054,0.943011549821,0.919153972964,0.909885277221,0.875298320592,0.913126690738,0.899120128371,0.893488380527,0.879475307652,0.917143175979,0.897142920894,0.907421274557,0.934984902534,0.910070846347,0.916230435337,0.945360695586,0.883891272549,0.872841238955,0.892894511249,0.889905309555,0.927873186614
LEON,0.853016191055,0.853319088840,0.830195468481,0.832131400518,0.851524812654,0.898037128349,0.893649562402,0.887587834019,0.888382877129,0.873514266344,0.856966020299,0.870196893170,0.834943490114,0.864296986916,0.859593252424,0.891418424356,0.901147430072,0.851885212107,0.884650112434,0.848019540558,0.871095264720,0.874021120151,0.882974382631,0.778971322597,0.822199625666,0.872924515427,0.887098031008,0.862179154727,0.866905072014,0.793342187997,0.839595806845,0.858001431016,0.805773038806,0.886328361957,0.907334811157,0.880628267571,0.871569024947,0.906923792095,0.842018601836,0.828694969876,0.834132227041,0.858935144933,0.881954738864,0.898622780481,0.876397040191,0.891009076588,0.849356406626,0.835225757976,0.855454860049,0.870279199347,0.875084350235,0.858316367122,0.861096681407,0.867116619564,0.848966172489,0.838202868713,0.857144827171,0.861675103758,0.866668679975,0.894836733786,0.868934664540,0.819142215078,0.867844872692,0.856550284985,0.894198312304,0.831651078522,0.885883801333,0.904662809190,0.844706569930,0.868911153555,0.828032932936,0.857555652589,0.869397388947,0.841803935470,0.869613828576,0.905821421901,0.870864233777,0.866870244431,0.885919161824,0.894680925818,0.892553810731,1.000000000000,0.885379833540,0.882435856432,0.865738385427,0.819843006675,0.868046035136,0.892464982268,0.829718975897,0.890823413466,0.881494986326,0.833050617848,0.839654271262,0.869702772091,0.874666878122,0.845090046993,0.889749154511,0.902123851337,0.874995090244,0.864466064207,0.853901889919,0.894987274038,0.872808313586,0.831739288132,0.890811121544,0.884739131127,0.880249024217,0.862657863806,0.896996224756,0.863030564910,0.854326947974,0.851647481675,0.855414579394,0.842871255978,0.854568871549,0.901374948368,0.879965256419,0.906425286953,0.882059609948,0.871134639440,0.842889395544,0.879742718474,0.866219032447,0.877355486692,0.850197618152,0.883657623960,0.865350209449,0.871962770305,0.896453866651,0.875924382347,0.879510823177,0.908141342192,0.850046912253,0.839799671597,0.862838396751,0.854049187497,0.889470447716
LHSA,0.884111140284,0.893639493699,0.852145897327,0.887568692761,0.898053994220,0.918584594155,0.937873334125,0.917693465600,0.919327927875,0.903166022457,0.884479433824,0.898393481247,0.859140215832,0.891097135940,0.886393892755,0.931577559973,0.930709994791,0.874759011901,0.916256596600,0.872874006372,0.898299263772,0.896026619665,0.906705102236,0.794411271754,0.842973836245,0.900017896675,0.918786633513,0.885902802412,0.902287257194,0.836412973655,0.853259468629,0.874947159358,0.821053857264,0.915149169041,0.931620092751,0.911035108260,0.898529517251,0.946303299066,0.886694851293,0.889596885672,0.865563136256,0.892058278603,0.916630378530,0.928734105524,0.906516692861,0.907582701182,0.866630501670,0.851265276602,0.880751697519,0.897521247899,0.904119520333,0.887978877092,0.909406367872,0.888388455325,0.876351339636,0.863200874251,0.894751145979,0.884546881280,0.891674656315,0.923552087533,0.896985952957,0.869140983240,0.882057670703,0.873956711315,0.924090143204,0.848894415921,0.913477974145,0.935980990353,0.895436612335,0.903214255254,0.850015022648,0.886113898665,0.895722396471,0.859255534349,0.895617475374,0.941098480644,0.900227608472,0.895870797328,0.921125672645,0.927881864488,0.920693236592,0.885379833540,1.000000000000,0.914561346245,0.880732765589,0.837277194498,0.900696116575,0.926705801795,0.859159255959,0.925899638252,0.902343028807,0.857430430332,0.867680814897,0.897515013919,0.900027711483,0.872273919174,0.925750914000,0.935115992596,0.905707863228,0.892763789339,0.884059520467,0.929035577516,0.902641950272,0.865273781125,0.926070018086,0.919101216776,0.903562936284,0.879670071531,0.940721344468,0.899164854892,0.880732125274,0.876608090052,0.916248765729,0.900548832302,0.943901883753,0.934195622514,0.911369152148,0.946123504771,0.913315457289,0.905548597245,0.868859226817,0.909377614811,0.883391891415,0.887899128562,0.880801537722,0.946070760299,0.935356691849,0.913915975049,0.929856460100,0.903068843613,0.910537185468,0.942550173506,0.877910441244,0.863598523722,0.882732102148,0.880377886607,0.922439848307
LMUN,0.883919580696,0.878230064844,0.847688702158,0.853583807755,0.873301437504,0.914269716099,0.922376627251,0.912437099939,0.915442425230,0.899609599362,0.884052332427,0.896953946885,0.859042983776,0.886028063081,0.881017135440,0.923692169278,0.925025850416,0.871713256545,0.910179984249,0.872270296462,0.893285202482,0.893984670279,0.906512943838,0.790075049993,0.839970402882,0.896310421860,0.923338502582,0.883239017776,0.892140715239,0.814337869315,0.851483331259,0.871590864034,0.817798200296,0.912305605007,0.928379272267,0.904215245819,0.899856161635,0.937899701112,0.869225028288,0.851959393676,0.865120873466,0.887119639914,0.910403462527,0.931372361067,0.905944712942,0.908598926280,0.863957395638,0.851816357589,0.879255020225,0.903012391766,0.910661980461,0.888454326793,0.885218276890,0.885161995531,0.876169442791,0.871851004113,0.881377406700,0.879156996994,0.892412117665,0.930450467287,0.890075743365,0.838734216590,0.885059200607,0.868227739155,0.931951225596,0.847576159860,0.911864854993,0.943986754782,0.865607655134,0.890590571792,0.848532299434,0.890879456538,0.894162761136,0.857774816505,0.899235916125,0.933796687443,0.894727338621,0.892128591331,0.910295130022,0.921275422876,0.919924364174,0.882435856432,0.914561346245,1.000000000000,0.877289513550,0.833084740715,0.898125652503,0.923717880795,0.854880122816,0.915299861329,0.903631429537,0.852255518075,0.866620322051,0.893192353024,0.898325967244,0.869954714040,0.918986739351,0.929559465389,0.905790363073,0.887783857166,0.879446017856,0.920595326086,0.902169177992,0.850804334842,0.921947921239,0.913021771211,0.903634098353,0.878195062083,0.924745499246,0.884139607231,0.875378552669,0.872905254328,0.879167615466,0.867316991776,0.881194856121,0.931908538463,0.905994515892,0.937707792553,0.916905205471,0.903356510067,0.865884136039,0.906099400337,0.881577902957,0.883363088789,0.873581118165,0.910324099159,0.892489448416,0.901460974975,0.931332416300,0.898305853654,0.914716379814,0.939082390420,0.881174381491,0.862302131902,0.879317848481,0.879528726597,0.915838858812
MAST,0.850553864621,0.846776535984,0.831496302912,0.827438321189,0.847454602835,0.907666634731,0.887526007880,0.885560865258,0.887289749009,0.873759201757,0.854549905509,0.866913377367,0.837892549975,0.860184030780,0.856015911634,0.889606766966,0.898700814549,0.849010844549,0.882143801793,0.851286505130,0.870850096595,0.886175989800,0.880445460539,0.794759622214,0.819188359930,0.870253596432,0.884632804331,0.859311572529,0.866388406914,0.788106139811,0.863873775571,0.917349020221,0.815456338706,0.885118002605,0.919566621366,0.879653605221,0.871561361758,0.903812143453,0.836569009661,0.824067164179,0.837774922605,0.860663210163,0.878510381261,0.895680013955,0.877125617816,0.888785738416,0.863154841832,0.835916223018,0.853310283370,0.868619996783,0.870751663942,0.855711981533,0.856922830485,0.879157756713,0.853408004200,0.834477939838,0.852564413377,0.865891213283,0.868568802851,0.890967982718,0.863696072348,0.813570654384,0.869044867220,0.844889826961,0.891412878097,0.826321151495,0.882708736450,0.899351610969,0.840318637973,0.864690693894,0.828320095885,0.854545676873,0.866058866387,0.843072721327,0.867642948012,0.907136448882,0.864365789254,0.862445681554,0.881381746427,0.890135356930,0.894472433648,0.865738385427,0.880732765589,0.877289513550,1.000000000000,0.831917636010,0.868912306321,0.888938223888,0.829569757802,0.886405802154,0.882612908956,0.833112193701,0.841194412010,0.868012693099,0.874238895878,0.842247012718,0.887368054825,0.903157348784,0.872059047223,0.864579560909,0.850978634581,0.891023335478,0.870922990097,0.826391901041,0.889508887557,0.880704378099,0.878212064052,0.855407619738,0.891461643124,0.856214372661,0.853666669174,0.856948169472,0.854472366703,0.839550750446,0.851290880839,0.900826186600,0.876670490292,0.902703540701,0.878734574843,0.866100974991,0.841385753366,0.876810153534,0.876219465301,0.874627160767,0.846659835388,0.877582720510,0.860793347166,0.871099952613,0.893408177623,0.873304692322,0.876402634886,0.904196518022,0.847464629312,0.842899242865,0.863445530244,0.854817543022,0.888762027131
