,ACKR,AFGH,AIRT,AKIT,AMAL,AMST,ANAT,AUCD,AUSS,AUST,BASS,BEAG,BELS,BERD,BMAL,BMD,BORD,BORT,BORZ,BOST,BOUV,BOX,BRIA,BRIT,BRTR,BRUS,BULD,BULM,BULT,CAIR,CANE,CARD,CCRT,CHIH,CHIN,CHOW,CKCS,COLL,COTO,CRES,DACH,DALM,DANE,DDBX,DEER,DOBP,ECKR,ESET,ESSP,FBUL,FCR,FIEL,GOLD,GORD,GPYR,GREY,GSD,GSHP,GSMD,GSNZ,GWHP,HUSK,ICES,IRIT,ITGY,IWOF,JACK,KEES,KUVZ,LAB,LEON,MAST,MPIN,MPOO,MSNZ,NEWF,NORF,NOWT,NSDT,OES,OTTR,PAPI,PARS,PEMB,POM,PTWD,PUG,PUMI,RHOD,ROTT,SAMO,SCOT,SCWT,SHIB,SHIH,SKIP,SPIN,SSHP,SSNZ,STAF,STBD,TIBM,TIBT,TPOO,VIZS,VPIN,WEIM,WFOX,WHIP,WHWT,YORK
SAMO,0.002538757,0.001077901,0.001395756,0.000365362,0.010417606,0.003710029,0.003039343,0.004464813,0.005590611,0.003999035,0.001177002,0.002140323,0.002035915,0.004836976,0.002266364,0.002839257,0.005188751,0.00176304,0.002064598,0.003103051,0.000498151,0.001030169,0.001443852,0.000548787,0.003107614,0.002623002,0.00262302,0.00046238,0.00146396,0.002004738,0.002213561,0.003228997,0.002858026,0.002741631,0.00259789,0.001541246,0.000369298,0.003301766,0.001801155,0.005334024,0.006341016,0.002151476,0.003333582,0.002500726,0.001606183,0.001941108,0.001462595,0.003578188,0.00221001,0.002763473,0.00244666,0.002340245,0.002884068,0.000593729,0.001589422,0.004015163,0.00394025,0.003341919,0.002573794,0.001903971,0.001596535,0.019258549,0.012638357,0.009779226,0.002202958,0.0008857,0.003702857,0.011558754,0.003932382,0.002979727,0.003231523,0.001556821,0.007086208,0.004118039,0.00252783,0.006133219,0.002568398,0.001562611,0.001451686,0.002879685,0.001322422,0.007096759,0.004670181,0.005308017,0.008985521,0.000475458,0.005302412,0.005279233,0.001079158,0.002437244,1,0.001400403,0.00229442,0.000405603,0.000422674,0.007213883,0.003869674,0.006957223,0.004010459,0.00227794,0.004239466,0.000726144,0.001903944,0.003540768,0.002820707,0.007864631,0.002201922,0.005286402,0.001135076,0.003585804,0.004512472
SCOT,0.004355523,0.000405488,0.011129139,0.000390946,0.000445875,0.016996108,0.002423047,0.010341218,0.008640821,0.017299799,0.003975574,0.007029155,0.001954414,0.008957475,0.006819417,0.002617918,0.01298983,0.013520747,0.001869645,0.009107857,0.009186872,0.004335932,0.003124508,0.005263018,0.004977532,0.006752428,0.00794707,0.005545222,0.007558124,0.2161101,0.009906401,0.014596397,0.01054237,0.005041351,0.003137398,0.000425996,0.011966568,0.006433724,0.005454163,0.005459318,0.006627872,0.006418525,0.008772043,0.00291882,0.006250198,0.002996416,0.008353527,0.00478102,0.006568253,0.006151223,0.003734706,0.003032129,0.00277333,0.005717055,0.002124742,0.006334731,0.005671905,0.003290714,0.00363489,0.005681459,0.006249094,0.000420265,0.00721631,0.009327922,0.004933493,0.002885515,0.017945318,0.003453204,0.003638837,0.005943468,0.007967218,0.005108029,0.004975224,0.004725311,0.005728274,0.003904466,0.039729896,0.079058801,0.00641642,0.006791916,0.004588952,0.009307817,0.014672475,0.017350029,0.00554609,0.003800005,0.006787623,0.00334525,0.00401658,0.003699089,0.001400403,1,0.008104147,0.001085583,0.000945834,0.005229403,0.007082815,0.006931463,0.006780946,0.008089985,0.003325476,0.000834712,0.004231657,0.005385106,0.006193629,0.006983488,0.002763605,0.006537163,0.00532613,0.239953374,0.014868689
SCWT,0.007321878,0.000425598,0.009410434,0.001531058,0.001650701,0.03644098,0.000803124,0.006677857,0.007122237,0.015227462,0.003482505,0.012775545,0.001813771,0.007301781,0.004465547,0.005139763,0.012999578,0.023203877,0.004063114,0.023585121,0.007783308,0.013372369,0.004925051,0.005761184,0.006390375,0.010760344,0.025092803,0.008738805,0.012393549,0.015435433,0.008913041,0.012233241,0.007519504,0.00700773,0.00372605,0.000448247,0.009277375,0.009309705,0.003971584,0.009563592,0.007571024,0.011330714,0.006587833,0.010700998,0.00476425,0.004395227,0.010310159,0.008483798,0.006850702,0.030292559,0.006075385,0.008396478,0.005804443,0.004642263,0.002786027,0.009318359,0.000496093,0.008641439,0.002790032,0.0047842,0.009925784,0.000441906,0.004308638,0.132631223,0.007919331,0.002840563,0.036147608,0.004646612,0.005539053,0.008472473,0.004830954,0.006658622,0.008566003,0.008119509,0.006347094,0.003346393,0.015399679,0.007395607,0.007522572,0.00713377,0.010373594,0.012139955,0.027550401,0.012514458,0.005230062,0.007101183,0.010367139,0.007313972,0.010941873,0.003037091,0.00229442,0.008104147,1,0.001176561,0.004296278,0.008191647,0.004543784,0.00995883,0.006908004,0.024783123,0.007860633,0.00092465,0.010610491,0.005231425,0.007796389,0.006982387,0.004595554,0.044131798,0.011929219,0.013544263,0.024505924
SHIB,0.002203442,0.000407133,0.000321873,0.020608477,0.002297303,0.003444612,0.00068751,0.002541692,0.003556942,0.00376771,0.001785662,0.000547564,0.000473754,0.000516222,0.003825176,0.000406386,0.001806495,0.001952662,0.00049171,0.002007596,0.00164979,0.003359043,0.001251551,0.002028173,0.000478724,0.004541866,0.00262496,0.003430996,0.000469721,0.001642262,0.002183088,0.001549577,0.00174007,0.003351835,0.024236481,0.004066664,0.002046124,0.00039635,0.002813234,0.001500454,0.002042554,0.001587159,0.001562973,0.001300443,0.00148119,0.001686119,0.002261517,0.004503867,0.003103272,0.002554323,0.001221225,0.001754644,0.002699861,0.005186645,0.002539419,0.001300793,0.001785482,0.002476893,0.001271613,0.002453239,0.006892935,0.000821654,0.004079546,0.002395994,0.002220324,0.000399134,0.003493947,0.001288627,0.000637211,0.002752814,0.000452511,0.00162324,0.001803575,0.002109105,0.001755718,0.000655107,0.00038983,0.002266673,0.002120946,0.001358349,0.000424362,0.000654765,0.003788929,0.001846554,0.003094954,0.001712049,0.00309251,0.000639928,0.001504675,0.001571598,0.000405603,0.001085583,0.001176561,1,0.003424924,0.000590238,0.00054172,0.001798318,0.002401005,0.001619262,0.000891693,0.002757287,0.003593759,0.00128886,0.002221163,0.003334981,0.000424135,0.0010532,0.003113329,0.001221426,0.00219409
SHIH,0.003595096,0.000424336,0.003789017,0.001368131,0.001699762,0.003577886,0.000798641,0.002645189,0.004237035,0.008136994,0.002258937,0.00188707,0.001808619,0.002461749,0.003875563,0.002086646,0.002024377,0.0033893,0.00118448,0.004145793,0.002968772,0.001977954,0.002042989,0.003009706,0.002660936,0.008546223,0.002198167,0.0029072,0.001396467,0.004885331,0.003747292,0.00195392,0.002677372,0.016171373,0.026609318,0.001343332,0.004097934,0.002172983,0.005353852,0.021138661,0.005169461,0.003597629,0.005292016,0.003751601,0.002115266,0.001455907,0.006681361,0.00221005,0.003873484,0.00243485,0.002507372,0.004364103,0.005067548,0.003654079,0.002181148,0.002866108,0.002244939,0.003408447,0.001209598,0.005344483,0.006171145,0.001427844,0.00329862,0.002593959,0.002754055,0.001502678,0.005965161,0.003663938,0.006098255,0.004729983,0.002090608,0.003554581,0.004763336,0.006701034,0.003611323,0.005741525,0.002298502,0.003029198,0.005249511,0.004886204,0.003670542,0.013299143,0.004502246,0.002802569,0.00605104,0.003586391,0.018159482,0.004908408,0.002419723,0.001011963,0.000422674,0.000945834,0.004296278,0.003424924,1,0.006403425,0.005402463,0.000447092,0.003367605,0.00286559,0.001928199,0.0056578,0.033903583,0.007120011,0.003237019,0.008927084,0.00274347,0.001158791,0.001267885,0.003112385,0.007102973
SKIP,0.010037135,0.000533603,0.009534769,0.001610972,0.000605815,0.017060224,0.001311134,0.012037691,0.010541906,0.007811287,0.005150506,0.008926719,0.021792546,0.002606948,0.020472948,0.013169312,0.006907077,0.010568652,0.001629764,0.017172996,0.014622205,0.006427683,0.009193522,0.006778807,0.0118874,0.040722152,0.006179914,0.006684844,0.00639647,0.005371213,0.00970868,0.008696131,0.008694545,0.01852679,0.004208366,0.000569693,0.007389659,0.001978741,0.004959268,0.00861981,0.023496787,0.00916558,0.01057577,0.008446702,0.004798857,0.011128999,0.010459083,0.007258328,0.00999639,0.013759498,0.006597648,0.006071594,0.007970397,0.011239317,0.004041852,0.008905316,0.00622444,0.014770069,0.008376341,0.014390378,0.015231736,0.00055949,0.021191957,0.010961114,0.016667542,0.004242195,0.026547561,0.029713675,0.009470226,0.012288852,0.008366274,0.007480489,0.017667506,0.026175917,0.015562922,0.009567833,0.009624217,0.01047338,0.016363461,0.008317444,0.004630595,0.039173884,0.024864119,0.011265401,0.043700286,0.006700877,0.029717128,0.024801154,0.011971082,0.009561839,0.007213883,0.005229403,0.008191647,0.000590238,0.006403425,1,0.008302599,0.0039075,0.02214592,0.009355189,0.008269286,0.001650418,0.015896368,0.022812075,0.009669429,0.034678244,0.004704987,0.005503375,0.004720521,0.007317132,0.015237123
SPIN,0.006940429,0.000493635,0.003735409,0.003299749,0.003896689,0.012100784,0.002567926,0.006423463,0.007879804,0.008408482,0.008740703,0.00570119,0.004518526,0.006922784,0.009626223,0.006230309,0.006025776,0.00227866,0.003076336,0.010008046,0.006265801,0.003365038,0.010763771,0.064005773,0.019426345,0.007927293,0.002919082,0.004957579,0.004700143,0.003989379,0.0158891,0.010378161,0.015696878,0.01119748,0.00214054,0.000524365,0.005756536,0.003836457,0.004313361,0.00668102,0.021532789,0.017765791,0.006129675,0.003280876,0.002029865,0.006979701,0.012805742,0.031299286,0.013684661,0.008844447,0.008244319,0.016125973,0.024437174,0.050581774,0.007972037,0.009415283,0.004550065,0.06718681,0.004943084,0.014567074,0.044703202,0.000515708,0.006308864,0.001669442,0.009151067,0.002559665,0.010570707,0.007762762,0.016720814,0.015102242,0.009010456,0.004948244,0.013368463,0.015861732,0.002858767,0.008542195,0.002417553,0.004877862,0.004014279,0.011935223,0.003463574,0.009751736,0.012131619,0.00494091,0.013138341,0.009109732,0.006373431,0.011430591,0.011341256,0.010138905,0.003869674,0.007082815,0.004543784,0.00054172,0.005402463,0.008302599,1,0.003602824,0.013448294,0.004254055,0.005936889,0.004822653,0.003041903,0.019302565,0.027169553,0.027943893,0.016927437,0.001912053,0.004583993,0.002894744,0.016962146
SSHP,0.003290739,0.000397445,0.013938409,0.000383465,0.002188574,0.015869775,0.000708429,0.025889331,0.078117547,0.005813956,0.003063618,0.005926848,0.010016769,0.051901343,0.010923131,0.001868726,0.065997302,0.003233338,0.002452875,0.007227306,0.004090465,0.003720498,0.004509198,0.005607542,0.01116253,0.006541806,0.004633965,0.005445658,0.004026055,0.006208581,0.006335889,0.066901668,0.006088554,0.007341172,0.002979394,0.000417127,0.003896454,0.390656114,0.002070325,0.004785511,0.005723219,0.002822434,0.005891198,0.002992239,0.002834592,0.002477273,0.007660499,0.003254803,0.002647385,0.005779622,0.003215264,0.004307306,0.002875675,0.006148844,0.002314447,0.00608985,0.006735527,0.005499924,0.002261704,0.003892911,0.004775601,0.002227359,0.012167044,0.005681292,0.003547912,0.004227277,0.011425657,0.009243865,0.004553364,0.008553737,0.004442593,0.004380834,0.003652918,0.00396759,0.003181401,0.003314398,0.002682654,0.001353408,0.043475314,0.030164548,0.005103481,0.006421796,0.008506822,0.061169617,0.012884041,0.003751009,0.003279248,0.003472835,0.005924892,0.003019722,0.006957223,0.006931463,0.00995883,0.001798318,0.000447092,0.0039075,0.003602824,1,0.005743888,0.007209414,0.003912997,0.00080133,0.0029618,0.008760841,0.00388776,0.007306466,0.001985467,0.007179724,0.005820366,0.005717324,0.012766893
SSNZ,0.00858614,0.00048362,0.010477161,0.002101494,0.000542194,0.011230105,0.001038158,0.006987617,0.012203414,0.010288691,0.008472564,0.007790508,0.007267651,0.003251825,0.011870653,0.005251851,0.008579691,0.008886993,0.003884476,0.01049829,0.008299911,0.006472577,0.006755326,0.009589322,0.015715075,0.020455278,0.010531649,0.006109485,0.005166298,0.009524531,0.017392182,0.009823706,0.007028334,0.009760954,0.002792803,0.000513079,0.012290866,0.003309312,0.010991094,0.009470799,0.014489505,0.009266962,0.013701414,0.011452313,0.004845388,0.011260465,0.013353674,0.006528822,0.007203238,0.012926139,0.008317407,0.003984339,0.007060029,0.010112352,0.005073694,0.008221862,0.010590817,0.010021689,0.006538733,0.072701137,0.011135665,0.000504788,0.00992306,0.005205503,0.008799223,0.004575827,0.018338931,0.026042573,0.009200591,0.009535419,0.0115232,0.005829068,0.022131093,0.01254004,0.050543497,0.013127227,0.008003591,0.006372993,0.005888409,0.005861742,0.00513643,0.020404596,0.013893951,0.008553777,0.045744941,0.010124156,0.017504799,0.020162842,0.009151281,0.008823339,0.004010459,0.006780946,0.006908004,0.002401005,0.003367605,0.02214592,0.013448294,0.005743888,1,0.007778658,0.012105739,0.001250632,0.006787158,0.014547484,0.007006984,0.040564747,0.007901982,0.005973434,0.006021846,0.005486512,0.013674229
STAF,0.012046084,0.001537791,0.007793108,0.001559365,0.001853317,0.135569266,0.001306744,0.011033011,0.008385494,0.017483534,0.006747723,0.009405627,0.003890911,0.004505921,0.005476638,0.007653243,0.006254377,0.017177044,0.003197147,0.077994647,0.009200884,0.025186557,0.004367434,0.007918199,0.005784223,0.012800026,0.061995617,0.018624106,0.102633886,0.012506218,0.03166515,0.008152614,0.007821353,0.008287581,0.00208323,0.00057109,0.004536122,0.005157259,0.007701767,0.018166358,0.010447713,0.014058853,0.010838579,0.02509838,0.003662081,0.003044785,0.010826687,0.00723357,0.006459499,0.073136549,0.005636259,0.006227412,0.011882138,0.008191413,0.002414689,0.009810306,0.004864787,0.005542604,0.003666443,0.009161709,0.008198285,0.000560837,0.006920682,0.012314836,0.007489055,0.003193323,0.05522831,0.009856911,0.00734018,0.011649098,0.006780561,0.018630324,0.010390046,0.007735109,0.006072139,0.006345322,0.006045346,0.00420384,0.014976925,0.010553229,0.00605908,0.013777939,0.064328347,0.007817857,0.010119398,0.007043082,0.003259749,0.006340854,0.011676585,0.0057298,0.00227794,0.008089985,0.024783123,0.001619262,0.00286559,0.009355189,0.004254055,0.007209414,0.007778658,1,0.00577567,0.001662199,0.008434056,0.010157581,0.004221012,0.009420317,0.004327618,0.017147988,0.018387405,0.009831797,0.023254134
STBD,0.003744554,0.000428717,0.003984716,0.000412494,0.004065585,0.006564166,0.000814301,0.005201504,0.006183605,0.003487346,0.004749584,0.005811603,0.005958688,0.003613335,0.011878434,0.059427422,0.003645683,0.004467001,0.004133226,0.010891622,0.005672824,0.004252567,0.011547643,0.004973092,0.012919293,0.014691233,0.007880306,0.02193333,0.004392933,0.002867366,0.036138935,0.002459575,0.005134556,0.005861549,0.002705687,0.000451707,0.003573329,0.003642961,0.003983997,0.004559668,0.009278759,0.004812941,0.049583917,0.031841057,0.002833829,0.005125139,0.004336049,0.002649849,0.003767343,0.014514265,0.008040935,0.002641671,0.009488906,0.006342797,0.006601499,0.005362276,0.003636821,0.013640818,0.079414387,0.012026068,0.009898122,0.001575819,0.006052162,0.001641806,0.002680171,0.013987303,0.006631566,0.007215508,0.011968741,0.013031497,0.085731549,0.081037767,0.006314233,0.009207142,0.004724276,0.003550528,0.002905993,0.002042573,0.009054029,0.00632087,0.00432568,0.006248608,0.003714881,0.004172634,0.009771162,0.006070222,0.004891284,0.012572651,0.010074693,0.022961709,0.004239466,0.003325476,0.007860633,0.000891693,0.001928199,0.008269286,0.005936889,0.003912997,0.012105739,0.00577567,1,0.000939498,0.004124987,0.011285991,0.0042299,0.008281036,0.007649238,0.003131643,0.005892937,0.003027133,0.003460408
TIBM,0.001005032,0.005125631,0.000495419,0.002763187,0.000873751,0.003975858,0.010544554,0.001661936,0.001755146,0.001189779,0.000932292,0.001355112,0.000978018,0.000823973,0.003063031,0.000728657,0.001833457,0.000829548,0.002861692,0.001949713,0.001369839,0.000791295,0.001176205,0.001835563,0.000999439,0.001017529,0.001370578,0.001129542,0.000960985,0.00195077,0.004055411,0.001631044,0.001299593,0.005268488,0.001288185,0.002668345,0.00069909,0.000697012,0.000953101,0.001556225,0.00287017,0.0014209,0.001692603,0.00076989,0.000637914,0.000707297,0.001486981,0.001411217,0.001303585,0.001758263,0.000871506,0.000542505,0.001140095,0.00245784,0.000795244,0.001758166,0.000967128,0.002685806,0.000517925,0.001583743,0.003105679,0.003033512,0.000959927,0.000501153,0.001126477,0.000705666,0.005290766,0.002175312,0.002078942,0.00211822,0.00089161,0.001151493,0.001247624,0.002276912,0.000647881,0.002282361,0.000677096,0.00079243,0.001285511,0.001250319,0.000788548,0.002278208,0.004387175,0.001111369,0.002319282,0.001210906,0.001735561,0.002108143,0.001420581,0.000775136,0.000726144,0.000834712,0.00092465,0.002757287,0.0056578,0.001650418,0.004822653,0.00080133,0.001250632,0.001662199,0.000939498,1,0.012230005,0.003092801,0.001631441,0.004829494,0.000787763,0.000763031,0.001007095,0.000873601,0.002211555
TIBT,0.008757519,0.001648904,0.006065056,0.003747695,0.001630798,0.020307227,0.003679905,0.008129521,0.00855147,0.007452625,0.002571954,0.005839882,0.006133726,0.003854588,0.010698311,0.002225234,0.006182003,0.004492459,0.001948993,0.005990201,0.004012681,0.002929093,0.004440584,0.010289494,0.002979327,0.013305984,0.004587043,0.004409937,0.004042184,0.005663049,0.008363763,0.005643597,0.004876313,0.010036332,0.011169314,0.003649045,0.005722672,0.004692839,0.004618395,0.012290937,0.007625656,0.008616349,0.004131071,0.003793063,0.002349877,0.007430693,0.019215182,0.005280482,0.015788633,0.009763055,0.005593657,0.005323504,0.005476867,0.009811553,0.003782892,0.005762505,0.002048352,0.008066272,0.003928692,0.008116358,0.010402174,0.000517693,0.00421216,0.010879625,0.006871057,0.002346275,0.030809197,0.009033322,0.005506971,0.010072697,0.004345955,0.004219286,0.008714431,0.007081809,0.00832486,0.007952031,0.006734005,0.007046689,0.010696135,0.004154175,0.004971388,0.01214843,0.032034769,0.007359411,0.01755377,0.007266475,0.023397351,0.008719385,0.0054463,0.005069619,0.001903944,0.004231657,0.010610491,0.003593759,0.033903583,0.015896368,0.003041903,0.0029618,0.006787158,0.008434056,0.004124987,0.012230005,1,0.005956881,0.006177104,0.006523542,0.004407642,0.026578753,0.004236945,0.003931531,0.016228687
TPOO,0.012055605,0.000628348,0.007287202,0.000594103,0.001581999,0.016893814,0.008685821,0.011950477,0.010170602,0.013036695,0.007178863,0.014478119,0.007310096,0.006361967,0.022284343,0.007389678,0.009220407,0.011740357,0.003563363,0.013217746,0.013407804,0.004906199,0.006367464,0.019833995,0.008014192,0.02595472,0.006934731,0.005577475,0.003293673,0.015939196,0.018055878,0.010126916,0.014260474,0.041025125,0.005060153,0.000678999,0.007121573,0.002930894,0.012851594,0.026525691,0.023107403,0.010632693,0.014016745,0.004985487,0.004117019,0.008657966,0.011727101,0.018586634,0.01546444,0.011246906,0.011934753,0.007924003,0.008838764,0.019490293,0.004900888,0.009847287,0.004665228,0.029114175,0.00365634,0.012412041,0.013916602,0.000664555,0.00838382,0.002803326,0.009456905,0.006325899,0.031517322,0.009256908,0.011825327,0.022117588,0.00574609,0.006207819,0.016083386,0.895209378,0.007546476,0.008024788,0.007420139,0.006086895,0.013113101,0.00595592,0.004889266,0.029129093,0.02404535,0.006682924,0.025743386,0.029757731,0.012104144,0.027492485,0.008430602,0.005413529,0.003540768,0.005385106,0.005231425,0.00128886,0.007120011,0.022812075,0.019302565,0.008760841,0.014547484,0.010157581,0.011285991,0.003092801,0.005956881,1,0.016092043,0.033605907,0.01102301,0.005649091,0.006917048,0.009167938,0.016452332
VIZS,0.01091802,0.000531604,0.004655696,0.002102329,0.001908491,0.007766656,0.004593474,0.007135935,0.007502293,0.004772702,0.008877562,0.011138531,0.005933446,0.005901162,0.011174649,0.006944288,0.010659223,0.006861496,0.00270711,0.010116893,0.007663752,0.002367583,0.013491969,0.037966407,0.01287427,0.009383871,0.004319439,0.004244011,0.00201048,0.010227289,0.009063399,0.007282661,0.010647544,0.013614019,0.004042094,0.000567415,0.013532017,0.002073137,0.006131187,0.008811767,0.018175888,0.01542402,0.008798498,0.007746127,0.002903906,0.009232509,0.014136117,0.045512443,0.017316531,0.007640199,0.013492829,0.013180781,0.022459126,0.072064624,0.008198029,0.006170823,0.004518562,0.094316487,0.008896427,0.011575887,0.102826165,0.000557292,0.007245754,0.0045889,0.014237686,0.002581483,0.016413808,0.005688861,0.008924685,0.019977789,0.006656445,0.005634305,0.009115306,0.018447327,0.004984315,0.00619503,0.003686822,0.004457915,0.011797785,0.008711653,0.006887367,0.01438628,0.010713913,0.005969658,0.010378214,0.018092753,0.007611437,0.018829837,0.01123216,0.011304607,0.002820707,0.006193629,0.007796389,0.002221163,0.003237019,0.009669429,0.027169553,0.00388776,0.007006984,0.004221012,0.0042299,0.001631441,0.006177104,0.016092043,1,0.006633857,0.021681828,0.005425612,0.006077771,0.004525392,0.010285097
VPIN,0.009125303,0.000677872,0.007289668,0.005091692,0.002753211,0.022747183,0.00637305,0.014093195,0.016624519,0.010788351,0.006436357,0.009227159,0.006110689,0.005981772,0.019191764,0.005277318,0.014408581,0.008714067,0.005197456,0.012942901,0.014146881,0.005053144,0.015844003,0.017706726,0.013529385,0.022693066,0.008031898,0.004501785,0.004287656,0.01090644,0.03833454,0.020117394,0.008581435,0.043462652,0.006316505,0.002139921,0.010869909,0.006768584,0.015613925,0.027091934,0.042407731,0.015480908,0.0260008,0.009454066,0.00224819,0.018717382,0.01870269,0.012227173,0.023790137,0.01424075,0.005842746,0.00236811,0.015655577,0.033564953,0.004599398,0.006067308,0.020200502,0.030802901,0.009751351,0.023689238,0.048302566,0.000720204,0.024868161,0.004491957,0.014105707,0.002775995,0.048423961,0.034814334,0.014189561,0.01740016,0.009587967,0.007789619,0.022097602,0.021576051,0.017825432,0.017045204,0.010310459,0.012804634,0.020271986,0.014470584,0.004107384,0.053589437,0.045850494,0.010500557,0.213154541,0.008335969,0.017418794,0.043273039,0.013474322,0.007946523,0.007864631,0.006983488,0.006982387,0.003334981,0.008927084,0.034678244,0.027943893,0.007306466,0.040564747,0.009420317,0.008281036,0.004829494,0.006523542,0.033605907,0.006633857,1,0.006206376,0.007206099,0.007911666,0.006837781,0.028570562
WEIM,0.005246903,0.000394079,0.005154824,0.00038033,0.001947479,0.00481732,0.000697805,0.003212204,0.003087657,0.004815464,0.004682261,0.003054441,0.003559236,0.005515707,0.006567093,0.005830082,0.001809369,0.002303167,0.001818004,0.003839821,0.003050151,0.004927874,0.006167633,0.013121078,0.009011488,0.004607874,0.005745591,0.004537266,0.00045243,0.004350866,0.010053782,0.003739689,0.006930682,0.006286509,0.003856809,0.000413421,0.004310404,0.001074724,0.005175408,0.004971764,0.009818276,0.012305418,0.005586202,0.008701807,0.002683806,0.010929841,0.010836709,0.010996322,0.010646023,0.006568855,0.005257928,0.005363632,0.006522865,0.019335474,0.008545941,0.003796751,0.004517507,0.048614872,0.005544366,0.009724343,0.041851304,0.000408021,0.005032586,0.002142205,0.005670318,0.002582017,0.007239039,0.004524596,0.007756563,0.007732075,0.004014872,0.005146022,0.00984662,0.013585058,0.007949896,0.004599517,0.001835967,0.001857564,0.004330662,0.003809469,0.002052126,0.004895334,0.005234161,0.005481624,0.010375507,0.010809663,0.003345244,0.012163901,0.011741525,0.006795899,0.002201922,0.002763605,0.004595554,0.000424135,0.00274347,0.004704987,0.016927437,0.001985467,0.007901982,0.004327618,0.007649238,0.000787763,0.004407642,0.01102301,0.021681828,0.006206376,1,0.00442024,0.002311829,0.002609177,0.004623804
WFOX,0.004365393,0.000387791,0.006426193,0.00037447,0.002370283,0.020917868,0.000678329,0.005584762,0.00792623,0.010259001,0.009178722,0.00848334,0.004079202,0.002287069,0.009269255,0.006187103,0.005216521,0.017419743,0.000463772,0.014489076,0.005818053,0.011942866,0.004536203,0.007545587,0.00655537,0.008601626,0.011031544,0.010076784,0.011938749,0.009075594,0.010765575,0.016562418,0.005107268,0.008841676,0.003452786,0.000406506,0.003119589,0.002711696,0.013835263,0.011565888,0.006082837,0.012335219,0.005134461,0.008426377,0.004582103,0.011526129,0.005575021,0.005342674,0.01126736,0.011159421,0.001818062,0.005560147,0.006289086,0.005990379,0.002356939,0.005237255,0.000445469,0.005124025,0.002932494,0.006700605,0.00422882,0.000401285,0.01011673,0.007833704,0.005092966,0.001752853,0.241473808,0.00286464,0.005140434,0.00557035,0.00285397,0.004091196,0.009818384,0.007925573,0.004616404,0.003952279,0.017812001,0.019359472,0.007037474,0.005780339,0.005657311,0.014295108,0.206617821,0.02431589,0.006961269,0.011040353,0.004887468,0.006968362,0.005055774,0.001732566,0.005286402,0.006537163,0.044131798,0.0010532,0.001158791,0.005503375,0.001912053,0.007179724,0.005973434,0.017147988,0.003131643,0.000763031,0.026578753,0.005649091,0.005425612,0.007206099,0.00442024,1,0.007919713,0.006323436,0.017833352
WHIP,0.00513028,0.000442263,0.006926853,0.000953225,0.002533802,0.020475404,0.0008646,0.010731579,0.011362739,0.007846489,0.004377479,0.007727142,0.005800759,0.004799794,0.008924021,0.002781613,0.007030299,0.008347175,0.005718633,0.016665326,0.006945928,0.006386149,0.005945722,0.005921517,0.005169013,0.001894078,0.010118281,0.008522345,0.013528093,0.006455231,0.007684001,0.01114594,0.008531674,0.005270241,0.002056919,0.000466771,0.003640225,0.00460602,0.00468107,0.008971177,0.0068952,0.007479908,0.009643184,0.005474174,0.039294298,0.003617441,0.005045306,0.002786788,0.009718198,0.011788823,0.006255999,0.006997746,0.008006308,0.007174379,0.001656087,0.168850282,0.00391235,0.005940189,0.003874094,0.006726253,0.006724995,0.001431774,0.004042978,0.005019533,0.063102143,0.016960892,0.015532532,0.002759287,0.004445944,0.006652893,0.00450258,0.005195149,0.006497027,0.006498591,0.004664301,0.006758238,0.005405795,0.010663455,0.008753505,0.017128875,0.00345182,0.008535927,0.032670287,0.007122691,0.005544554,0.004509924,0.003969471,0.005011343,0.013639,0.004001355,0.001135076,0.00532613,0.011929219,0.003113329,0.001267885,0.004720521,0.004583993,0.005820366,0.006021846,0.018387405,0.005892937,0.001007095,0.004236945,0.006917048,0.006077771,0.007911666,0.002311829,0.007919713,1,0.005357895,0.011054232
WHWT,0.004743259,0.000414451,0.016618437,0.000399271,0.001656125,0.011764412,0.002497646,0.007977704,0.01271824,0.012596789,0.006525479,0.008019869,0.003680676,0.012920292,0.004685008,0.002307102,0.015109197,0.013365883,0.000948546,0.004783418,0.005786023,0.003198545,0.00625722,0.006254682,0.004060559,0.00884244,0.005107157,0.003550201,0.002681619,0.402532906,0.00483766,0.01290404,0.010008069,0.004944259,0.001541224,0.000435899,0.00461337,0.007957234,0.002929205,0.005758896,0.005169627,0.006743398,0.010133293,0.004208117,0.006115425,0.008271442,0.006296693,0.007053102,0.005151558,0.009145437,0.003378554,0.002322072,0.005741568,0.006498517,0.001556003,0.00571091,0.002568383,0.004511013,0.003618726,0.006166086,0.007255976,0.0004299,0.002014004,0.006648592,0.00588284,0.004485428,0.014499175,0.003931065,0.002544483,0.007227012,0.003601888,0.003059836,0.007253402,0.006551551,0.005650559,0.003251229,0.046988712,0.072953961,0.005697371,0.008445472,0.004884818,0.00601902,0.01268338,0.017697314,0.006914542,0.005713552,0.004188809,0.006059118,0.004827276,0.00300722,0.003585804,0.239953374,0.013544263,0.001221426,0.003112385,0.007317132,0.002894744,0.005717324,0.005486512,0.009831797,0.003027133,0.000873601,0.003931531,0.009167938,0.004525392,0.006837781,0.002609177,0.006323436,0.005357895,1,0.009671007
